Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,87.953931223773,86.886393246692,84.749751126416,88.240245966388,89.747582965203,91.728293671808,92.389509427831,104.78307131048,107.962290635403,107.246454836174,100,96.472798141744,96.35416105865,96.507155910858,140.60099666896,227.773019460593
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,67.536920465449,74.319191499087,94.397121622924,102.163981605184,108.529196722367,114.593111981674,120.448844909203,132.719678371546,118.151005060115,111.950106517752,100,128.695636019633,137.486846393381,136.776656043934,126.509966354705,153.883264378456
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.341131765065,4.182562493748,6.296840238645,0.924546794204,3.292371047539,-0.287771657817,-1.459992752297,3.47652387222,2.546261379316,0.66997535734,3.320317817977,5.265467601967,7.492170740383,1.896553140097,5.518718494566
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,20.390322544022,-0.371082883035,19.945337087959,7.487220765589,1.073916905886,1.922354039287,-0.245694992562,9.376373047371,8.083013408275,11.897135743229,-4.619194277281,-8.235798736156,-30.728267593489,17.831397744102,2.914105791547
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,13.740598430347,-1.734586646807,8.119769985171,1.473406151204,1.603438925702,-10.027741677952,-4.168139635784,6.080175262494,15.051374572045,3.292812728872,-9.343577612685,-5.009829693659,19.420641774716,0.430966892622,2.825199682532
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-3.265673364758,-4.852994512888,-4.71933599754,-3.855485436267,-5.32419680669,-3.654317837041,-2.088131203508,10.951132085397,19.527112146621,39.159210548683,10.030376571764,24.338217062583,14.779021557638,3.768300841722,0.102456456006
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.443367725633,2.93224069137,-7.247104877989,0.566917859693,2.473854479587,-2.35648415038,-15.056739345425,4.33691088284,-19.298540552468,-5.745905267818,-27.994496690279,17.820775493605,8.575261901582,-7.030898522558,-7.380666640857
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,6.665817630465,-18.619942341091,15.879587517021,1.252752479583,0.496996426127,-2.051867702016,0.384046912363,121.285181768841,13.305046066884,-0.832477139207,-0.132973601707,-5.601005041599,52.962266433192,11.003457864137,9.588015895325
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,12.63221841052,15.025857419335,1.825955040684,5.577376276512,6.144807060755,1.609823306181,-3.042557746747,11.433338240346,2.27663041085,5.000861103936,3.04869297796,10.487047869166,17.506707723336,-24.359819170945,-15.624303571791
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,7.870918186048,11.23972240369,-8.820321177665,-20.231674671285,7.403568946301,24.903090757085,3.223370380513,-5.046059112081,-11.562810172403,9.050268791851,33.828356079083,36.094732871107,6.160209123263,2.775851927726,3.4127253113
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,1.320841177737,-0.527246710701,11.453041456361,-21.672450508586,-3.353562244794,-10.792375212472,-24.0244642086,-11.468145070388,37.083565071801,5.002010170833,-8.137502875376,-13.655963723176,-15.977885891199,0.013686083358,5.286090225565
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,2.644379378927,16.187599641661,4.046173528222,-6.476243060462,5.640853924938,3.874677530364,5.932144772,-1.797410745997,2.506631008167,0.082959454625,-13.20403794465,-11.783791688294,-7.959727010751,-2.311758564451,5.591686037312
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,11.864294310508,-17.696750396359,-3.243317619077,3.340522714268,0.856134648716,-4.70856533971,-2.703458244695,11.786347486668,16.266816284056,12.935220107135,-4.66468057883,12.97734198356,1.038783158725,0.294809251394,6.103028659412
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,15.431060573945,-10.762026405118,1.982367049428,3.126293315815,11.422137651881,3.708619169564,3.839817358934,17.282945976005,-33.18948863517,-11.273401261617,227.90701860217,66.916284721269,4.895893186455,5.566551310985,-0.96751913544
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,3.101545562449,54.045585871635,-2.362979665189,-6.96875875848,-4.000493300799,-0.734999944944,-10.814338510575,10.353255292819,0.034376332553,1.552036895851,-18.221642002178,-7.454381006219,9.063899551167,5.346341681975,0.16438239641
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,5.700549147609,-0.054665559446,13.312290194899,1.636378375192,-14.425485710557,50.126407186834,-5.901724928569,12.597203770293,1.480872836037,-9.395186662966,-17.488914589291,-4.70883031851,11.472489658927,7.540912087966,3.567839427634
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,7.878335189911,13.038034713076,7.495329059102,1.773876921976,11.965494486109,-2.374047051629,0.829703427176,-3.109206364687,13.97078890673,8.267330287432,3.270088595717,6.2116457407,3.744996102707,2.060356112218,6.78534564317
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,-2.258850600894,32.793707008581,13.82254597116,0.850252970141,-1.504553938744,0.319330389849,4.531432631478,5.272436991171,4.122022290429,13.651926586647,-29.143690155843,-31.391762701742,3.587239271903,1.401305276845,-0.248456876668
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,49.395812501473,-45.917268524535,-1.601126006282,-5.742749388587,-5.165811959485,2.945389401047,-3.525357284355,11.42017275664,0.177763983042,1.444233978579,40.9823064749,67.493128545738,16.595161771558,1.923401766333,2.938877482871
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.700030327228,-8.375123297663,2.349397045387,-21.946005986895,9.01719943455,0.210172777951,0.652518684113,3.576142571974,-13.245261382129,-10.304134719341,39.919373730232,36.524180967239,3.023975527259,0.338374870012,2.624858452413
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,4.928810394462,17.026285544804,0.051297485205,11.875429289608,-1.482524090064,2.733429316798,-4.560556275578,17.159349210517,3.991854692642,5.217936634055,-3.560788340341,-5.852196487953,1.005979721618,8.605521014864,2.423856210304
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,1.191457228761,-9.606949807118,3.492579557448,-3.047986113803,0.085266592388,-1.299026689212,-3.533471427299,-2.347710663622,-8.585713995372,-2.974415130761,4.493297403145,10.285276055011,16.812897533153,2.132746508629,2.883454875156
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,6.207190645301,12.44885048117,18.60681137278,19.230442071613,-5.896083457361,3.073141401845,-41.178516019838,11.347239440129,-6.363299618434,12.518957336427,6.106727538002,15.241308727153,10.091911115997,-10.014943156622,8.991563406924
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,16.832365585799,5.935244361334,-5.76452831498,-2.898388638593,10.954486336042,-1.949891067539,-16.805845102178,-0.295729079276,-0.389994910369,-4.250213293709,-17.387075865039,4.590096398891,-2.033425580218,-5.356541064386,-0.503595144149
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,20.64848735921,-0.069827354173,-5.384426546164,4.215540867257,2.889908596987,-10.832893383458,-7.68924521392,15.895007971395,-2.451750799034,-23.047283208535,16.887384949139,17.030528903338,3.783138762324,4.598158692118,-1.014431086488
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,9.700127508425,-9.033704289229,13.284960773353,4.721158268237,27.528794032511,1.505649326982,-3.150869807466,5.519290413474,-7.693239670743,-5.657876084823,-1.089082738567,-3.227548801449,-9.207902371526,-0.433845730221,3.844768593553
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,2.202424506259,-1.784106037292,-8.553109566987,-0.489297492351,3.281188036976,-4.782532072975,3.737084366047,10.115858535711,-0.351917268133,5.771292702641,-2.604285024693,3.11662683895,-3.065095285561,-2.855889633498,7.476832929318
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-9.830896026816,10.444854043655,1.91314650363,-3.130829434274,-6.033941270448,-7.673832392818,-1.019452108454,2.842365591653,7.814919502083,1.382059750812,-3.329523853826,-2.044144062862,25.135843322717,4.269420427303,4.112616064136
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,12.356390260781,0.869562386674,4.859933608769,14.340026689713,-2.849000855153,1.731673576165,2.572591416052,3.370891530129,1.533237439638,1.364874122541,-0.823216476608,6.50760381785,-2.640803390556,3.270446631402,6.384227683238
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.619368081733,-4.987536159682,-5.694561390079,12.351296919151,1.330485668359,10.407789867503,26.616249184732,1.250611216549,2.56930758527,-12.003749502768,-2.375768500697,7.765805331791,0.296931290046,-3.261731184849,-0.966420294758
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,13.617935071313,-0.623115755209,7.852676486932,3.42027472982,-1.286438615522,-2.308672477046,-0.078606587851,10.542477646604,16.113316856243,-50.662526619301,72.414013469875,36.13032259919,10.034635147368,0.7265672896,1.81573702258
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,50.839703421691,-38.554932353453,13.610703954576,-13.73478605888,21.574240122449,-9.296099827187,-0.531591286544,-16.376274205832,-27.28576148879,-4.240636906169,113.093331838987,20.822940271367,5.04008506035,3.73059512116,-4.544378486975
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-4.660240604323,-15.646498589098,-1.295769796959,16.764271128182,5.950345646277,-4.067954423047,2.799490019791,7.437017173804,5.4739517378,-11.897841950332,42.988523575962,18.706645181411,7.825368236716,4.489276019572,1.953939355316
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-1.213746744719,-2.459121665011,4.118590076761,1.708219398424,2.206979442971,0.72084166134,13.414468763177,3.034096333656,-0.663042433628,-6.756824593637,-3.527201858256,-0.122974647133,0.158783855857,45.689711132748,61.999576714862
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,10.04231609451,27.01580805556,8.227856791318,6.230390610442,5.587358464303,5.11002173365,10.187589155872,-10.977025781095,-5.248282517113,-10.674493209041,28.695636019633,6.831008918132,-0.51655148698,-7.506170998896,21.637266068827
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.341131765065,4.182562493748,6.296840238645,0.924546794204,3.292371047539,-0.287771657817,-1.459992752297,3.47652387222,2.546261379316,0.66997535734,3.320317817977,5.265467601967,7.492170740383,1.896553140097,5.518718494566
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.067517587514,-0.001404291737,0.072180215364,0.030574576214,0.004670576743,0.008180956008,-0.001068779246,0.041290072152,0.037624067966,0.058367686658,-0.025189253679,-0.041460071811,-0.13484963212,0.050428528181,0.009530106536
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.341198775142,-0.046506680664,0.205337713524,0.037899391026,0.041468431244,-0.255098839179,-0.095677056113,0.13573097589,0.344454160771,0.084546237137,-0.246156093088,-0.115806569891,0.40510402256,0.009987331242,0.064530175297
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.005423775021,-0.007401527477,-0.006573437578,-0.004813656896,-0.006332538933,-0.003983830363,-0.002199561639,0.011461992523,0.021914372079,0.051223769406,0.018137057843,0.046866791844,0.033615599436,0.009152219549,0.000253410966
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.002318567489,0.01462105018,-0.035702603708,0.002437039684,0.010596805035,-0.010014058941,-0.062657280186,0.015557415227,-0.069803557276,-0.016355849563,-0.074608373776,0.033099502491,0.017826997884,-0.014763716672,-0.014140331885
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.182007077956,-0.514802287679,0.342944870576,0.029494222423,0.011739104696,-0.047153713564,0.008669590027,2.789164548162,0.654324643723,-0.045235420425,-0.007117725741,-0.289786511309,2.457311489009,0.726491120899,0.689615295886
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.003322308907,0.004225365734,0.000566911891,0.001658798251,0.001911815296,0.00051469079,-0.000991275312,0.003665194892,0.000785940853,0.001721863434,0.001094864816,0.003756270106,0.006581630404,-0.010011263553,-0.004766598457
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.061827839813,0.090410871495,-0.075755528273,-0.149052569605,0.043110437116,0.150780444347,0.024447065817,-0.040089838803,-0.084297857202,0.056902286741,0.230396519099,0.318420677338,0.070260021587,0.031267564269,0.0387731139
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.033726839442,-0.012949104363,0.268568942087,-0.532861748028,-0.06399272862,-0.192689876079,-0.38375065236,-0.141237419976,0.390747141142,0.070457050674,-0.119555261936,-0.178382566483,-0.171196858657,0.000114623174,0.043453799859
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,0.244058597973,1.455760724105,0.405804437868,-0.635771690227,0.513154374862,0.360497620985,0.574962932387,-0.187279661126,0.247864766304,0.008200161502,-1.297548075647,-0.972782028328,-0.550669621319,-0.136941942909,0.317555461848
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.036968322729,-0.05855646732,-0.008477987496,0.007948374718,0.002085834392,-0.011201093556,-0.006146061945,0.026457044156,0.039446781858,0.035564670437,-0.014387863732,0.036934161842,0.00317302013,0.000846448051,0.017247397554
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.294213714555,-0.224846378157,0.035475667679,0.053676101152,0.200387778406,0.070184194387,0.075579511057,0.358478083035,-0.78025836369,-0.172670362691,3.076623882216,2.866906349623,0.332603186672,0.369030566826,-0.066451154032
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.011468779516,0.195598924716,-0.012645046805,-0.034253901912,-0.018125924816,-0.00309510002,-0.045335150997,0.039282080187,0.000139097849,0.006126216652,-0.072554857992,-0.0234932568,0.025114044755,0.015030121081,0.000477772382
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.048585595826,-0.000467502459,0.10921703165,0.014311263784,-0.127050703289,0.36575426776,-0.064835140724,0.132152298475,0.016904569215,-0.106134387164,-0.177813556288,-0.038233285425,0.084324346998,0.05747911295,0.028701573203
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,1.301268043074,2.205366121696,1.375589438503,0.329223517667,2.239430191873,-0.481628475477,0.164802039569,-0.631924431106,2.658748213761,1.748619397965,0.743852775833,1.412287009651,0.859120079342,0.456178817592,1.504743188846
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,-0.218099476526,2.937900542099,1.578400026664,0.103964515735,-0.183833613222,0.037205343387,0.531173984868,0.655612129508,0.521457314028,1.753578186761,-4.226224576109,-3.121882335006,0.2325152865,0.087529278348,-0.015443853169
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.334739304388,-0.441299124382,-0.007988148219,-0.026522242458,-0.022281628545,0.011664006143,-0.014413406556,0.04571268822,0.000766178317,0.006081001985,0.173884707157,0.390753997075,0.152874986074,0.019218905296,0.0293734213
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.004729238591,-0.054087536374,0.013343838502,-0.120017557965,0.03813812084,0.000938190118,0.002927323577,0.016387196474,-0.060753075908,-0.039984589359,0.138018496721,0.171011839541,0.018363168557,0.001969377273,0.015043340228
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.030959971713,0.106530784519,0.000360528559,0.07855888055,-0.010871403975,0.019117748888,-0.032863217981,0.119759063301,0.03154404777,0.041813930278,-0.029823469652,-0.045750814044,0.007033855163,0.056539454846,0.016973590096
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.254168379277,-1.968676942704,0.620976616888,-0.527631578894,0.014179363302,-0.209313770343,-0.563578379562,-0.36657375922,-1.2651261025,-0.39070882491,0.568857005457,1.316911527589,2.255354545938,0.310903392088,0.421313036557
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.259513208344,0.52474652891,0.846549316933,0.976245066455,-0.353609197557,0.16791207412,-2.325772145147,0.382569267484,-0.23085530363,0.414717071413,0.226109096218,0.579547367956,0.420109354581,-0.426988325995,0.338542834411
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.294706186936,0.115251846608,-0.113819979407,-0.050734735239,0.184488978716,-0.03527486652,-0.298961348858,-0.004441492608,-0.005643724209,-0.059744880916,-0.232463288122,0.049069529636,-0.021598471139,-0.051853760279,-0.004528021304
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.418318634255,-0.001620199361,-0.119835068717,0.083510300682,0.059116202672,-0.220735114462,-0.140109286282,0.271321164252,-0.046872934791,-0.419145885024,0.234764197706,0.267842511046,0.066148025796,0.077624450599,-0.017579304112
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.024023065903,-0.023298395435,0.029916163151,0.011330421856,0.068552348233,0.004629125873,-0.009861600528,0.016977874878,-0.02413233669,-0.015975601632,-0.002881843235,-0.008175998279,-0.021443441993,-0.000853375825,0.007389710989
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.025771154889,-0.020254276372,-0.091539143177,-0.004505099475,0.029787598997,-0.043412545225,0.032393544142,0.092310214262,-0.003417398525,0.054459953544,-0.025820255123,0.029128018275,-0.028061629488,-0.023578364677,0.058850061213
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-0.184177151864,0.167496138555,0.032523786578,-0.0510295969,-0.094395780474,-0.109211048572,-0.013433756834,0.037622517693,0.102806992317,0.019115426646,-0.046376765411,-0.026640228682,0.304834690898,0.060276044344,0.059414364168
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.317504650716,0.023831919234,0.128959609806,0.375372590135,-0.084490262306,0.048301334919,0.073210215803,0.099853751645,0.045371742156,0.039990519152,-0.024286560831,0.184288127168,-0.075667086186,0.084874681225,0.167917522766
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.00636360781,-0.048946793688,-0.050966406651,0.09807372758,0.01176065752,0.090250952719,0.255559145968,0.015429212058,0.03101654008,-0.144941171531,-0.025075128563,0.077445723785,0.003031530647,-0.031071697198,-0.008740206014
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.255385462738,-0.012603830601,0.151510200184,0.066956960389,-0.025806712616,-0.044260316691,-0.001476449938,0.200792904353,0.327852110376,-1.167191405104,0.81762619554,0.680755009864,0.244506012453,0.018122427576,0.044769064578
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.690762062101,-0.7501068029,0.156176518756,-0.168444154793,0.22615617489,-0.114695674001,-0.005966252819,-0.185528862022,-0.249815936681,-0.027530543118,0.698396374255,0.265210770295,0.073680140575,0.053292847925,-0.066086489472
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-0.228963943559,-0.695748043725,-0.046652053014,0.560457899213,0.230151429821,-0.16139188464,0.106856223514,0.296140668544,0.226314480946,-0.505946925676,1.599837527068,0.963462259697,0.454498745784,0.261546149721,0.116733452303
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-0.01024981639,-0.01947451082,0.030537025872,0.012405941849,0.016152644059,0.005220324753,0.098130055616,0.025545464568,-0.005558593285,-0.054872815332,-0.026531512293,-0.000863706957,0.001058124699,0.283701171693,0.550428395873
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,0.44261895083,1.243872372114,0.461856780655,0.356085737231,0.336122673181,0.314237274618,0.660392418382,-0.795674484855,-0.327286597809,-0.615071410598,1.467133579265,0.43502753016,-0.033385425158,-0.448989047542,1.17482436225
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,75237.76700000002,81467.66,89174.32,98883.80099999999,101871.03600000001,107133.001,114965.07799999998,116781.82,123674.67300000004,131651.60799999998,135815.85399999996,146085.93199999997,164247.48899999994,195042.216,214440.41999999998,230263.76
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Aguascalientes<C1>,260.27,312.197,326.03,401.53,453.399,453.973,453.706,475.643,540.604,611.834,740.627,709.013,645.483,481.895,607.553,609.271
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California<C1>,1837.526,2115.402,2250.935,2524.058,2591.202,2671.801,2645.383,2496.223,2654.653,3209.725,3578.062,3417.194,3697.304,4932.643,5115.746,5182.933
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California Sur<C1>,119.578,115.881,114.391,112.954,111.99,107.66,112.474,116.101,131.345,166.532,245.584,279.195,352.038,435.103,513.018,533.275
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Campeche<C1>,378.802,380.223,407.411,386.454,406.571,414.865,436.375,394.792,423.586,364.228,361.964,267.138,316.386,365.542,381.141,336.597
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1925.321,2065.832,1768.327,2131.619,2237.315,2248.34,2294.088,2502.388,5868.736,7338.561,7269.864,6896.198,6979.07,12274.658,14974.823,16939.445
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Colima<C1>,17.273,19.692,23.631,25.556,27.22,30.899,35.257,35.582,39.932,42.815,48.775,53.359,58.492,73.208,61.372,52.076
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chiapas<C1>,213.152,247.045,318.452,298.271,246.09,288.229,640.219,793.154,698.254,713.473,925.008,1748.01,2520.183,2013.363,2349.974,2446.933
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chihuahua<C1>,1821.046,1881.589,1958.29,2246.226,1833.109,1799.583,1698.893,1266.059,1239.985,1788.896,1995.391,1863.057,1618.416,1477.898,1710.088,1944.844
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Ciudad de México<C1>,7337.342,7908.035,9520.952,10603.25,10046.277,10751.034,11577.791,12541.738,12426.104,13141.194,13346.493,11184.521,9996.33,10254.726,10726.375,11737.045
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,247.051,276.375,236.237,233.696,252.934,253.899,263.343,260.589,298.891,361.697,418.914,400.355,434.809,448.015,507.711,542.063
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,1431.622,1645.056,1564.84,1608.226,1736.339,1936.551,2097.294,2318.2,2792.057,1987.282,1833.442,6139.858,10474.127,11900.649,14467.874,14903.12
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,262.375,269.473,432.197,436.522,420.497,413.331,436.711,397.886,436.011,493.574,540.791,464.782,418.155,480.447,568.949,559.639
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,636.914,666.155,697.132,805.203,860.248,727.218,894.255,1087.604,1629.693,1698.76,1380.869,1285.631,1233.579,1467.49,1725.721,1828.618
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,11241.232,12586.726,15571.89,17428.738,17978.778,20856.856,23170.89,23891.055,23609.965,27385.053,30894.27,33271.573,39391.805,44551.975,47551.61,51972.175
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,7277.785,7243.397,9984.198,11732.437,12297.811,12094.941,12566.248,14116.577,15686.933,17089.374,19695.114,14552.032,10588.642,11642.859,13247.14,13404.262
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,436.867,652.167,367.527,372.77,362.961,348.738,378.254,434.795,499.57,559.253,576.256,1021.997,1512.458,1777.29,2120.873,2198.187
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,766.463,768.452,730.521,756.367,596.969,651.319,643.537,670.927,725.226,626.904,469.574,676.308,944.732,1062.219,1262.745,1311.497
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,489.728,512.678,628.213,642.887,762.669,746.478,810.147,789.772,977.997,1057.31,1137.529,1038.713,1062.9,1099.354,1256.67,1277.705
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,15441.955,16501.474,16610.029,17859.887,17862.033,18635.282,19179.486,18927.706,18524.294,16906.685,17194.455,20033.627,24190.645,33615.221,36240.077,37346.22
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,3152.5,3586.844,4072.517,5443.713,6398.519,6109.848,7096.419,3882.325,4425.174,4555.144,5028.749,5688.033,6652.622,7952.015,7490.54,8396.699
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,1645.635,1903.267,2096.417,2040.699,2035.218,2287.2,2087.454,1822.598,1842.246,1923.215,1815.843,1505.965,1559.112,1658.88,1798.616,1778.657
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,1438.777,1708.14,1786.93,1734.089,1907.7,1939.334,1866.192,1870.623,2370.421,2446.697,1888.078,2349.794,3022.579,3387,4089.917,4095.574
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,175.599,191.561,183.967,211.961,232.141,301.073,328.414,331.013,355.304,360.264,359.385,364.2,358.042,319.175,336.464,348.778
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1126.771,1144.211,1170.766,1095.031,1139.328,1175.649,1210.812,1309.079,1451.471,1340.584,1346.55,1271.477,1216.578,1341.763,1371.8,1490.229
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,1346.924,1234.873,1400.868,1470.441,1463.922,1375.993,1345.508,1485.479,1590.141,1726.604,1891.772,1868.484,1958.48,2797.034,3290.257,3376.331
