Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,22.12065717973,25.412709288822,31.017701049366,41.709582477235,55.266218992753,59.42030156217,64.876208596023,67.465483618974,71.201915126956,94.545898613833,100,104.082189281295,131.330885888768,164.482054713026,180.205159590745,199.089003225457
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,29.202052970963,35.229379453006,41.627117951044,48.601847971237,56.001445963615,57.865400859958,69.699628008204,71.892270134997,74.371317137178,92.792112993321,100,104.236134407708,118.022691220789,152.388767204504,162.326514567898,177.183883638959
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,15.721872020623,14.111008415818,12.516048632181,18.169545421819,5.278753129657,6.386157035356,0.02837835915,4.09397444481,12.314213132417,4.348559919335,4.480011045094,16.899040040875,19.508021503808,8.183602431789,5.371464885736
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,17.61982279574,17.102467310741,18.853720046815,12.760122424785,3.036662021287,16.620957212202,3.33513683391,3.821586160002,22.716227124822,3.143032493668,5.603237993296,24.772439178066,28.258576382825,3.665120064614,12.199215408998
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,14.546038868509,18.023108082641,22.671102341827,19.343929744994,3.811797678797,9.547620347566,0.624634960593,1.74125876747,31.678890739107,6.925322512119,1.366534711163,26.578224511943,27.263476359654,10.506195937347,6.953271260357
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,8.664295702534,11.849731482421,17.165000520904,23.47040948876,17.996170627805,13.225208538711,5.449304233192,0.623862345784,12.473108542097,10.242185313741,7.389834735403,11.063320157185,19.757435184369,12.064322099373,4.983885614573
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,11.0870322081,10.393200933832,9.368504454813,11.040122904953,7.33098445398,0.320821266884,4.851539437173,5.657098365349,14.412000267971,4.346264399207,4.671438944906,6.300274853871,10.024968140593,8.8948698547,6.227099783375
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,11.376798145683,12.622634177887,12.991497870691,19.700465772493,6.660714418715,6.151545807739,-0.253264063967,3.0002670971,19.426077275635,5.423773567456,1.907844717765,12.303037372684,26.44982810053,5.555503087293,7.543321209498
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,10.396660846792,16.106598321737,23.84932531454,23.713276361111,10.187031800368,8.781291647156,6.582574389217,6.948502514061,29.298254787136,9.177025366364,9.06041684029,8.415440871252,25.751504313889,9.782926103534,9.727287511046
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,15.123537014814,17.352723763688,22.455103234889,24.370327564182,9.194135232302,8.578788928131,5.981017854601,7.322393985907,28.621631749013,7.663727259168,5.510034630294,11.809392902076,24.334992627831,3.770794333921,15.023244940055
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,15.967858609161,16.960763440994,30.542436512435,17.726048253198,6.603496257074,4.427886684389,6.529755492837,2.34199721209,28.749918583586,7.466248648249,4.256177450886,15.021983109931,26.27699063524,10.358775403448,3.948251430405
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,15.596246359822,13.49031055627,10.664432742523,17.385082684194,4.78577776161,5.012305699897,-0.785363263577,3.708961241519,7.457901580967,2.931657182037,4.39153457163,18.886633125768,16.256993865772,8.201244036356,3.292892978835
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,15.84737834802,18.542958092471,21.985330914206,35.762848478496,8.754136593443,17.619172934632,-4.599393712972,0.545959896763,26.922371734299,14.271561587256,22.016823066077,13.088803988259,34.820249028157,2.443569947451,12.924932166675
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,13.913318403728,15.306809042746,20.180286802181,14.802571174051,7.350315945629,25.820894591452,7.342149001592,6.336464380543,31.758385543804,9.149745955858,7.793703130114,10.558652974867,22.22742938584,15.843261391838,5.907167374349
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,12.985600701287,14.431859593026,17.563531300161,19.597586524031,7.724666125393,7.716306861728,6.070077069349,5.918598585557,27.91366301675,8.675387950345,6.381508658052,13.558152964579,26.837642207878,8.355715006476,10.184144163396
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,17.526857506193,15.319953743257,21.318602269084,24.985176400828,8.361888260638,5.022360066669,0.941574146133,5.052469506412,21.997391335002,5.752470817342,0.996004060524,6.418502076236,32.706724343147,0.29960646537,8.707547486505
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,17.424880171217,16.09220919734,14.289146064563,19.013841927999,6.02107472761,7.401661751535,0.153155874772,3.35973889745,16.578153116088,3.847741148336,5.135338604203,15.513619277601,23.753484213879,7.199608759577,8.436820645777
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,9.375425803952,12.924198772609,11.398269480924,16.540080696453,9.669424692208,7.045539689252,6.227939887213,6.901026376715,25.805575737022,7.514444682611,1.282687865903,17.533148143945,24.807571274969,7.848873174409,8.77187296686
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,11.455166948561,12.07320037972,18.316824438732,21.145914500215,7.336364127726,7.967817198105,3.271133617798,4.699820003905,22.876806870901,7.524650908808,4.676976272864,8.017852489285,35.073203048429,2.87156208227,12.04243120537
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,20.817774666664,19.200632526589,10.907692117175,19.902174110264,3.585615399882,6.104287739451,-0.656961750486,1.946711699035,11.541518344537,4.221192591912,1.240777156675,11.277817021862,25.800738525959,7.835941801771,10.046699954266
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,13.032530850268,13.400231165281,21.912381976039,24.883808423558,10.59724973602,11.745008914618,6.740615805089,4.464477256633,25.299371777461,7.113212568091,6.558407370846,23.320806222999,30.141529631827,0.782823108145,10.549075010978
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,17.884935455385,13.742383187247,9.46526415783,18.23148830505,2.561733755267,7.547993359299,-4.165868908194,5.907511434889,7.181472433509,4.838110274613,4.6026034172,10.143192469619,21.430804467594,5.776264933824,7.83833644516
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,15.553737780045,17.665115936727,21.482924711239,24.470506632582,6.625541441573,8.588163873591,3.492347059412,5.859398798571,24.801133393381,10.312714002765,2.95296149647,14.243050132169,14.91040016776,13.842455647993,13.882049918921
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,18.739120822813,19.775474840738,26.639558152923,24.321570942144,15.36753108576,13.005949291373,6.955340177438,7.763061431698,37.065673058653,8.916000472108,9.504048517059,9.491430246325,35.522374767735,8.020157152488,11.921451020227
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,28.505824693325,24.534067691911,21.264486284209,20.881327217232,4.258644492246,9.137292917945,-1.870828117255,3.772849957061,17.875678679202,9.034957346233,4.112677181855,16.947349254102,26.104265778793,12.693065914809,7.717754123831
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,13.017722210239,6.263524064959,2.285325005786,4.964621254951,6.947317378576,1.764760743238,4.945015823064,4.07269971867,25.251214764095,7.393626944234,2.580671166446,18.296055542926,24.094343092032,7.257296140484,11.848170718664
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,11.461099709214,12.404741905684,13.630520971468,14.687368487028,5.795155262694,16.49316146807,6.737786336914,7.209310300259,30.307943647001,10.458610968976,6.852338071698,15.280259606878,28.275991747336,7.126881131833,7.457286939617
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,7.013333963781,13.604379912415,25.21457728937,23.715730880418,10.521834944469,11.005104593308,4.200202880041,3.307392388227,26.744891425233,7.87986924553,2.586592630699,16.720484542621,23.670454209578,4.924395032222,8.055718088
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,22.452557859215,20.589021501749,27.182206568741,29.409634225679,10.338390291961,13.29362218946,3.95894775794,4.189250398605,29.169634878742,5.213597495747,2.50654552468,18.873961503403,25.417206952919,14.658497220746,4.442862588083
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,11.970878576727,14.542973170896,22.606973683664,24.975282055448,8.789136583833,6.712623983476,4.255999427441,5.143545757425,25.376464501734,7.437017313871,4.689673267076,7.88142583302,20.346393853207,8.851406089502,6.367310340456
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,13.302889830414,12.875708328139,20.16299191239,22.496722325418,6.6844951001,9.149315013886,3.072744817561,2.243750742532,23.243235713423,5.40925229623,3.659379240145,7.188915024659,26.370443809385,6.646592475606,9.070768252704
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,12.375621443114,13.404655808237,15.708325570629,18.762838309271,6.510468020772,4.830765076854,3.616909327064,6.505829004045,22.8426632881,8.877652384907,4.228083689184,24.308797642738,29.056277056277,3.858252456132,13.523864207278
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,11.750012219496,13.060833613414,16.497127056974,19.385413444212,8.477290827322,7.356932324576,6.675403406386,6.266722523799,25.107662963775,7.118681175497,4.721809749867,9.944538451905,10.151656684927,9.300712646416,8.239532024667
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,14.882252739347,22.055860698841,34.470257517965,32.502450780746,7.51649496768,9.181890516231,3.991101019904,5.538286109508,32.785611798859,5.768733986488,4.082189281295,26.179980259476,25.242477121746,9.559161274554,10.479080442313
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,20.640077901496,18.160236136354,16.755255620617,15.224931358078,3.328404944319,20.451300729578,3.145844804989,3.448280319325,24.768683096154,7.767779797403,4.236134407708,13.226274066493,29.118193822089,6.521312263165,9.152767870739
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,15.721872020623,14.111008415818,12.516048632181,18.169545421819,5.278753129657,6.386157035356,0.02837835915,4.09397444481,12.314213132417,4.348559919335,4.480011045094,16.899040040875,19.508021503808,8.183602431789,5.371464885736
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.065757047222,0.064873093225,0.073390761421,0.052468359782,0.011914863696,0.063826304551,0.014039408347,0.016618950541,0.098527669628,0.014894919328,0.026247128029,0.117288522679,0.142805437733,0.019877969981,0.063399661663
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.177293924267,0.217441993567,0.282895393371,0.263163552342,0.052372782068,0.129353124502,0.008714167365,0.024436782015,0.434532416138,0.111371394669,0.022518965292,0.424927775555,0.471974397542,0.193682075672,0.130935767163
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,0.023263148163,0.029875497705,0.042418749681,0.060397385037,0.048387690579,0.039855154952,0.017477569438,0.002109352905,0.040767170116,0.033522968803,0.025553237021,0.039321189027,0.066716220409,0.040823404695,0.017469492722
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.046130151727,0.041511345597,0.036199497188,0.041465220594,0.025872997075,0.001154335283,0.016460929106,0.020119634727,0.052026392356,0.015982784819,0.017178191229,0.023210325819,0.033583672372,0.027433358339,0.019331750633
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.106469034659,0.113692688859,0.115488809907,0.175868665257,0.060231414477,0.056357311448,-0.002315158758,0.027349071714,0.17521873592,0.052018931803,0.018486513023,0.11627831431,0.24015398384,0.053371759644,0.070708263298
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.019716323661,0.029139116311,0.043901363058,0.048047704359,0.021609239634,0.019495751322,0.01494329744,0.01680756742,0.07281226008,0.026255641667,0.027121498455,0.026295190302,0.074624639275,0.029830775675,0.030099611411
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.062783006423,0.071664662822,0.095371386256,0.112648865584,0.044728831888,0.043287373196,0.030801383259,0.039953338288,0.161012328428,0.049372381635,0.036625310578,0.079271142119,0.156237797153,0.025187441237,0.096256187146
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.211271453512,0.224885640704,0.415080814183,0.279497642826,0.103730664424,0.070430445829,0.101951172956,0.038942998074,0.470010895706,0.139921998662,0.082146470185,0.289311060413,0.497947206505,0.207416479103,0.080646416792
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,10.472294603811,9.048404213938,7.114084944624,11.406479848154,3.119139148846,3.251482205288,-0.502885931835,2.355611778415,4.719095471632,1.774838890495,2.622554749494,11.269246370761,9.86512640732,4.841324353086,1.944163906252
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.038686919894,0.045316515021,0.055816000124,0.098435316798,0.02768264198,0.057555229186,-0.016610888253,0.001880532827,0.089572052567,0.053657961052,0.090650253856,0.062936246708,0.161972548184,0.012823080999,0.064227223489
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.152538582174,0.165193402526,0.220070980745,0.172421479246,0.083177577167,0.297943652653,0.100196763689,0.092794995662,0.475108280904,0.160578266488,0.143073057311,0.199978219353,0.398148619021,0.290249969983,0.115882060624
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.057806809429,0.062725899602,0.076551878959,0.08924928735,0.035603995275,0.036391749264,0.028985712486,0.029969418553,0.143821196519,0.050906962941,0.038999261704,0.08436581129,0.162224965992,0.053605340087,0.065439407497
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.048894295014,0.043404350325,0.061039567755,0.077134393367,0.027303790988,0.016879604541,0.003123960974,0.016916153632,0.074327542834,0.021112946367,0.00370475585,0.023078264731,0.107056418994,0.001088987051,0.029343044755
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.715337371559,0.670349761555,0.605574525557,0.818505716195,0.261046434091,0.323165098902,0.00675079247,0.148275034956,0.726481345276,0.175015543139,0.232461187177,0.706659178017,1.069169209604,0.335574071013,0.389663814818
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,0.209516148617,0.272982266921,0.238247966276,0.342288160894,0.197344323582,0.149790096904,0.133228366441,0.156776696548,0.602057067447,0.19637498665,0.034537477848,0.457647973624,0.651036463452,0.215115771583,0.239668770242
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.078737434539,0.079925801879,0.119093759989,0.144576374117,0.05142270797,0.056940276756,0.023723988036,0.03519057423,0.172290320249,0.061999334413,0.039708859964,0.068202182602,0.275676809999,0.025510275995,0.101729056539
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.138033481595,0.13291716097,0.078876822701,0.14186140424,0.025932771342,0.043438912189,-0.004662639538,0.013721690077,0.079673985941,0.028939471717,0.008496084037,0.07482940891,0.162958515844,0.052098144872,0.066581961628
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.016219756309,0.016289803849,0.02647156094,0.032571679657,0.01465942866,0.017067928725,0.010288926326,0.007271894571,0.041355163353,0.012971791677,0.01227691227,0.044523452611,0.060706608829,0.001716932306,0.021554055474
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,1.581559273775,1.237949730008,0.84990126265,1.592647690457,0.223902620006,0.642689663425,-0.3585853938,0.487178987457,0.602557709939,0.387387776632,0.370259687277,0.816933724058,1.626287588343,0.445387263545,0.590937266097
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.045953512623,0.052115748604,0.065353082781,0.080374151302,0.022922168793,0.030092285327,0.012490206333,0.021681547806,0.093328134592,0.043121895389,0.013053343353,0.062040117895,0.063471352928,0.056658344085,0.05979256093
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.173531289647,0.187903072614,0.265689466432,0.273019619244,0.181487725788,0.168317038253,0.095613801693,0.114107575788,0.564024120024,0.165573127777,0.184218668962,0.192820685238,0.675916638689,0.173056521673,0.256848821119
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.419591038497,0.401023216317,0.379328507667,0.401455900358,0.08375385162,0.177959956169,-0.03737891466,0.073949839926,0.349291805461,0.185285507583,0.08812908573,0.361881870979,0.557642631109,0.286117052068,0.181219071242
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.097252021038,0.045699714359,0.015527422779,0.030664535188,0.038115777351,0.009835640329,0.026363118685,0.022779809035,0.141208615153,0.046108785161,0.016563452458,0.115294341291,0.153647299512,0.048055114282,0.077782424841
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.059804531168,0.062345254927,0.067481576052,0.073434015771,0.028120846294,0.080425222092,0.035976665094,0.041076397753,0.17785333545,0.071205858114,0.049384835901,0.11262541028,0.20552634571,0.055602906529,0.05761238509
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.048234300374,0.086523217144,0.159651547238,0.167108435409,0.077619833115,0.085228088535,0.033940377732,0.027840527645,0.223428406064,0.074286911723,0.025210141334,0.160012348183,0.226176442302,0.048692554678,0.077255422236
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.181997402311,0.17659869215,0.246386388747,0.301323851745,0.11599996427,0.156327065225,0.049578222799,0.05452380432,0.379995231299,0.078110670546,0.037864643651,0.279730441151,0.383071887449,0.231847263188,0.074476663496
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.049849180878,0.058596926737,0.091433421844,0.110071186232,0.040966420593,0.032330984063,0.020561691641,0.025899877885,0.129069388302,0.042225249977,0.027414700514,0.046165372837,0.109985322926,0.04818319317,0.034874816733
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.125262991789,0.118706213528,0.183878199813,0.219104237224,0.067486831918,0.093605116078,0.03225324337,0.024268454601,0.24693080976,0.063058597237,0.043093003059,0.083992031245,0.282508229407,0.075294138757,0.101295868979
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.012712841897,0.013371740892,0.015572757502,0.019128649071,0.006670724077,0.005007584027,0.003694482239,0.006883764619,0.024729645565,0.010511962291,0.005223739627,0.029960769839,0.03808205526,0.005460760486,0.018375656343
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.135029138689,0.144941317524,0.181390386878,0.220689544846,0.09750109128,0.087186100271,0.079831259203,0.079923960195,0.326899694703,0.103242130976,0.070298273531,0.148396868001,0.142475352908,0.12031312929,0.107686409452
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.102408552514,0.150670786289,0.251872450027,0.283833735245,0.073600645037,0.091819035126,0.040959893986,0.059090061152,0.354655574335,0.073776884386,0.052918043908,0.338082871068,0.351856302622,0.139639326138,0.155023804076
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,0.047936452848,0.043969569349,0.042007379038,0.039608813928,0.008443325773,0.050918700946,0.008867884887,0.010023371472,0.071550366676,0.024927385219,0.014039512464,0.043732559977,0.093254132577,0.02256467258,0.031183262956
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,144567.143,171445.84900000007,199759.87600000002,229516.52500000005,271954.719,287267.38599999994,303626.05100000004,313751.022,309632.89200000005,314499.97199999995,324690.76200000005,333635.15800000005,331390.10400000005,337382.20700000005,353999.8620000001,372918.584
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Aguascalientes<C1>,593.501,712.307,863.82,1034.748,1154.39,1185.589,1378.149,1467.898,1404.961,1485.949,1520.942,1542.644,1600.442,1559.939,1544.836,1698.685
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California<C1>,2308.795,2591.229,3136.872,3982.264,4723.954,4818.386,5168.676,5235.282,4809.317,5177.112,5350.541,5264.817,5507.425,5101.669,5293.386,5598.461
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California Sur<C1>,354.369,399.807,484.456,617.276,801.255,991.804,1129.315,1215.174,1105.429,1046.921,1122.745,1196.756,1166.043,1121.804,1190.194,1234.815
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Campeche<C1>,477.847,552.998,643.968,760.719,859.944,916.149,960.314,1040.916,1066.446,1143.878,1193.979,1238.629,1206.318,1160.608,1266.375,1345.175
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1203.469,1396.446,1679.478,2005.102,2476.217,2649.563,2842.527,2944.543,2862.634,3021.789,3146.168,3161.561,3138.635,3240.197,3329.554,3480.57
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Colima<C1>,304.882,339.625,413.583,543.904,682.52,750.106,806.28,886.2,868.212,920.327,971.931,1011.056,912.099,863.411,878.356,942.862
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chiapas<C1>,482.801,598.857,775.401,1052.3,1374.117,1519.617,1645.294,1811.563,1800.131,1985.745,2158.226,2273.45,2145.966,2059.364,2063.28,2317.488
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chihuahua<C1>,2302.561,2707.162,3285.544,4506.415,5248.902,5560.668,5648.3,6113.008,5683.291,5990.943,6266.703,6273.465,5869.673,5433.914,5723.518,5913.9
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Ciudad de México<C1>,95203.274,113247.752,130231.409,145788.535,171004.81,179941.35,187294.557,191595.3,190717.362,190131.59,193900.17,200972.052,204010.647,211358.685,224087.421,233796.848
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,348.922,418.013,533.509,693.732,993.495,1075.419,1264.743,1227.175,1129.863,1188.158,1336.855,1479.833,1426.014,1388.752,1352.642,1497.227
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,1765.92,2059.247,2501.306,3169.114,3613.372,3852.094,4894.604,5357.555,5182.557,5597.75,5960.517,6161.73,5725.437,5313.837,5685.19,5949.397
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,597.821,705.895,867.314,1082.409,1330.544,1450.947,1559.23,1721.39,1685.37,1851.331,1984.28,2032.749,1967.655,1950.415,2010.789,2169.312
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,353.778,442.899,538.606,699.88,903.034,977.891,1017.983,1066.681,1039.512,1114.775,1207.726,1178.063,1098.007,1157.477,1116.24,1206.38
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,6087.604,7253.917,8582.144,9957.586,11826.637,12462.945,13225.108,13837.702,13457.345,13999.869,14697.765,15030.385,14794.236,14777.642,15426.08,16543.122
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,2831.063,3275.772,4015.509,4672.146,5663.605,6248.622,6726.588,7333.439,7338.249,8101.512,8742.579,8621.433,8745.648,8715.636,9028.035,9631.516
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,856.202,1008.027,1219.442,1553.814,1950.765,2107.825,2300.421,2457.564,2397.11,2562.6,2756.717,2795.237,2571.594,2692.542,2701.857,2952.168
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,973.775,1202.365,1479.909,1638.115,1975.456,2010.623,2127.651,2219.099,2122.48,2123.843,2223.284,2208.988,2104.593,2235.382,2353.995,2552.457
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,166.696,197.76,241.675,323.585,423.23,476.849,533.603,583.438,552.538,579.238,607.8,623.206,635.403,615.59,597.619,649.476
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,13865.199,16132.509,18343.681,19982.36,23383.577,24121.192,25596.964,25537.747,25843.68,25521.194,26119.978,26924.232,24999.68,27307.996,27774.423,29669.107
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,379.016,457.03,574.386,747.127,968.126,1042.952,1128.627,1217.533,1201.487,1302.388,1435.271,1423.256,1358.293,1244.42,1336.563,1485.761
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,1608.937,1932.804,2397.371,3132.438,3857.594,4386.615,4854.793,5370.785,5292.518,5895.146,6293.539,6510.366,5904.447,5677.628,5718.943,6334.264
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,2401.55,3056.964,3831.902,4687.817,5596.311,5822.311,6316.437,6446.142,6207.83,6371.025,6957.682,6931.374,6581.999,6585.116,7051.874,7686.746
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1344.993,1494.13,1579.313,1591.087,1636.352,1754.964,1768.118,1912.912,1819.085,1937.842,2083.954,2116.011,2136.002,2028.496,2070.103,2245.283
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,661.682,778.722,951.17,1147.23,1331.828,1417.646,1706.285,1899.249,1898.142,2141.997,2340.048,2419.476,2420.83,2440.778,2487.963,2642.422
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,1082.159,1152.295,1392.378,1878.509,2380.298,2641.077,2899.829,3100.967,2904.132,3013.714,3164.588,3102.349,2937.612,2713.401,2704.006,2885.642
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,1325.365,1732.745,2215.936,2971.469,3910.509,4279.524,4777.168,5015.906,4700.21,4843.714,4904.878,4748.29,4679.919,4156.368,4405.201,4577.296
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,475.571,581.621,736.382,1017.874,1339.443,1467.247,1587.037,1676.268,1624.831,1751.562,1898.064,1924.449,1810.263,1677.855,1764.929,1871.945
