Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,141.370251706046,120.593177391365,105.253289329193,93.420686010918,85.25428584728,79.557939331717,60.873094077208,71.972207635033,72.698092389028,74.142125769761,100,98.966243605403,108.268871069572,108.689768840584,102.210237781016,106.747869778688
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,67.526586470727,74.527807704877,103.833205372179,113.57868516396,128.518084742079,116.406131502368,98.94811240358,99.19533022578,100.04456488256,102.882644245579,100,213.553040810487,208.833854299417,221.185519696896,197.477784015124,205.037395409348
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,196.549566111431,178.26450160089,181.000821398837,200.806870693942,185.707101467901,159.571252158267,142.244765677822,149.037510546873,145.993585266228,123.442275777675,100,91.756396573593,99.99050082978,103.153165738169,94.526242854668,93.952939993183
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,112.012236557202,98.857450441213,78.07478816191,72.508177595702,83.161825059125,89.626448889722,88.150219327623,93.368049043654,94.749045845684,99.016983581483,100,98.852335638242,105.798968758296,96.798864026617,81.524113860385,89.815940161677
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.236506618761,-5.033769016248,1.314588836026,-1.629567487281,-6.391558094203,-7.189659540265,3.60087375707,-3.594253673187,1.431735934478,-1.461448168325,0.657645488833,5.676351971302,0.778912856024,-4.82510680287,3.302339459363
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-6.21446092925,7.702859506846,-7.908130173068,-3.161598717982,-13.65679585836,-14.852345138794,11.322068565026,-25.834697085456,7.3406273293,20.800171643457,-7.631990130592,8.325992677533,8.089401153796,-1.077764844649,-2.923486602416
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,14.717547300912,10.232413541734,11.063242144573,2.772694237455,27.194245523751,-5.454919961349,2.710711597219,-1.299926363948,15.988021127265,5.103284341121,15.028557096277,9.382082600803,10.986442369248,-7.509365410076,4.045545538881
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-13.847887323944,-11.587758304996,13.920118343196,21.997143228152,-2.533262373604,-0.928251610789,9.369488536155,-1.531949203789,-1.770726714431,-2.271543190581,2.057788676831,15.305056414543,11.832925613844,-15.766021226606,10.685774742715
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,34.298297438101,-19.748050389922,40.110629391538,-1.796130317257,-21.89707000833,-39.267331323904,9.353287012292,0.747102360006,23.799293090304,-15.574091697923,10.297725615012,-2.542984249128,-13.478502251558,-9.846000285184,11.269276393831
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,6.828559465234,-12.936124197699,0.465847903685,5.271659428555,2.044188112415,-23.399415461152,11.836081358083,4.222974815221,9.527725542215,-0.767855607403,4.388154779839,3.570928661722,3.362529982834,-5.627457936347,9.260541124576
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,8.815717164316,-3.821387988721,-4.270774077802,-1.965534579696,-2.736979530937,4.908916586769,7.219886675197,-5.233549266962,-5.207771181867,-4.725306006263,10.312717856787,31.440436961134,2.592897863864,2.062062732234,-6.071042015153
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-0.150646367069,-9.404143367688,4.175860776885,10.153065302534,-1.103854875283,-13.325323525905,15.657538305257,-12.619280701915,-5.26343342966,-14.346658414474,5.149677419355,10.842915168546,25.480753263145,-8.290763434884,1.727820214342
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,8.537202689927,4.812345557999,-2.016568168723,-2.232180655768,61.876366934398,-12.136073902374,14.112917956854,-11.979056514813,6.983270086862,25.885895724129,5.675908141211,-6.176071073994,-5.235389476395,-3.051138580746,-0.079869477641
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,21.994192063155,-5.644009918534,-2.361064311857,-7.486259854022,-23.305059264921,-2.578147799048,14.290546938213,-4.41883655091,-9.949313975592,-4.436911435027,-5.285976947504,2.412153284989,3.022831239888,-23.543193813224,-1.155954023099
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,20.748112020138,24.153229746898,-18.656759493937,-28.464342160436,-14.861440513658,-17.060512016607,22.645075602779,-0.730975884043,18.056517087292,12.466680882824,-2.343200688898,4.247126111331,-0.048113112374,0.113353157196,9.501578167774
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-3.166686673532,0.261961494596,7.321614152041,6.600864786595,-12.4382413737,-0.268419230302,4.638068954197,-1.24970665259,11.380809528102,0.019638648861,2.628629112343,3.422733091989,11.043525313132,9.645264431386,4.199062379727
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,7.95565982696,-1.884601232637,7.732423912152,-1.755740968377,-17.258866386899,13.259106602789,20.393695205237,-14.334504485053,15.571441664376,4.799762093576,5.280830858289,-0.818471766767,6.601808069279,-18.033344096803,2.142857142857
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,-7.03158091634,-4.18855164828,21.712023613222,3.435598808868,-1.835034229296,-11.826970759515,1.05246392825,6.330282278401,4.428648056245,-15.020521005732,-2.536186268854,10.809790665193,-1.378709981994,-4.701732871474,4.225576059711
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,4.409869435631,-10.393952138583,4.752887035892,-13.055570404569,-20.98486444853,-10.560255337391,0.428275516797,-5.925162310558,12.548313131879,0.744172139177,8.343669616937,5.233658361403,5.175860360754,-15.946370938447,4.544628821985
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,15.492620296612,-7.370362300358,-1.781856355943,-0.023329809955,-7.821430785088,-4.928682662065,-2.33749757856,-16.040124182402,-3.137613456718,2.652012310688,-3.721523058429,3.862820926326,2.263527798449,-2.368573641821,-0.124525567083
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,1.940327756928,-11.214489620003,10.046447737565,-0.299788857248,-4.397462912389,18.849078632532,-3.924205241985,9.41636828048,1.647968021319,2.073578478409,-3.997671292689,-5.286372684013,13.33279350092,-13.343302926075,7.854450209577
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,10.590979568335,10.08705294077,-6.075925665871,-7.064798027101,33.085233072473,45.964043001668,-16.385925465471,-11.557903365363,5.31782606457,13.05663624441,-21.341789066503,-0.317908429178,-7.15968866123,-8.904265225469,14.990853867299
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,1.125767568797,-5.195097267514,-1.826592337801,3.044581370062,-5.199906202369,4.229794075815,11.800652625333,-5.009552112078,-4.519553072626,3.721256801826,6.244711457099,12.164171179782,-3.649704142012,-12.071337329272,15.650667709672
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,7.018401099632,-6.366626256532,10.656208488612,-4.968561356141,-13.149123519405,-16.438816766432,9.355386161243,-1.599471914997,-4.27039705414,-6.510607951306,-4.037823704115,16.582700818495,-16.037119513683,-10.972048634479,-4.446578638367
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-8.108541857723,-6.3914343659,-0.27110280203,-5.643729549976,-12.251099592533,-1.846352485475,4.096196489646,-8.73654518786,-5.322005568276,-2.737457888276,1.500424243075,1.72796918649,23.147175385127,15.693893065293,-19.968241220706
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,7.679856430843,-5.22955667673,-4.89559967255,-5.172141926512,-7.90531594574,0.91607960743,2.425868282837,2.367327672089,0.812753504517,-9.575373790469,-0.881508210243,6.341723974557,-3.803530052096,0.267931303281,2.163857471389
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,-5.189846048982,-5.266517082372,-4.298188483593,4.749695836356,0.83883509371,-15.076049243443,-2.672087915483,-4.505226534006,-0.350470799321,8.946339410796,3.874577851884,10.245858896402,11.097989334857,5.754627613568,10.103148993671
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,7.28103017926,-7.413478571239,15.88851766184,3.824261390237,-10.739290376171,-6.944961446424,17.32956168924,-5.316221415873,-9.215534979424,2.045499617531,2.945667564341,5.701186623517,7.161810481196,-3.71657817671,12.925321463897
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,11.755846270318,-1.483633851444,3.681872683672,-9.61860430887,-8.52286441294,-7.693008696611,3.172533182108,-0.855755514956,5.645717902647,6.834311889377,0.359256548751,2.529473368202,-4.190056154096,-8.411239461366,8.604235768812
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,5.129228854261,-7.959609950071,0.890765888764,-8.513862993925,-3.127259818294,13.983047971932,-4.872530691466,-9.141433739314,1.804066899954,-9.534410079098,1.513836948392,19.966255047007,22.62702443758,2.59234217314,5.152777031941
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,4.073256257048,-1.82136921992,-11.507909600263,8.533788922818,-0.213108667116,-18.159342171119,19.481652602543,0.86583798834,-2.497240269875,4.512174519613,6.066397170683,12.539590264575,-10.966882354547,-14.886894145874,9.862110311751
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,11.834301758179,-11.431831912466,13.199939366378,22.926430809609,-6.300722230089,-6.379119920944,7.260828531691,-6.673227206946,-7.92323628289,2.580028023281,5.042094064803,10.171547175473,26.843939032832,-2.271710538088,23.311086086774
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,11.574659010829,-5.849014295057,-0.520195534774,5.869584300957,-2.243483439117,-15.299869106668,40.234559921344,4.483272932061,4.36281903318,-11.356248548822,-17.033962479578,-8.505423783697,-3.656327348576,-12.128440661856,5.392228585763
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,-14.696921073525,-12.720361461568,-11.242027107834,-8.741533071898,-6.681595486903,-23.485833609393,18.233200933975,1.008562579706,1.986342878167,34.876089620815,-1.033756394597,9.399798482057,0.388752341143,-5.961491250452,4.439508307762
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,10.368095886477,39.32142722264,9.385706390214,13.153347880857,-9.424318191497,-14.997508184037,0.249845920447,0.856123624819,2.836815139684,-2.801876124702,113.553040810487,-2.209842806808,5.914589585542,-10.718484516645,3.828081944471
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-9.303029699987,1.534977392231,10.942519012918,-7.51954809806,-14.073694060726,-10.858150353586,4.775391795039,-2.042388704344,-15.446781067421,-18.990476018034,-8.243603426407,8.973874916266,3.162965363853,-8.363216796854,-0.606501267977
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-11.744061649257,-21.022858860458,-7.129843957647,14.693028864726,7.773547328959,-1.647091433819,5.919247570602,1.479089277515,4.504465134931,0.992775565323,-1.147664361758,7.027282739657,-8.506798163827,-15.779885766048,10.171010647834
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.236506618761,-5.033769016248,1.314588836026,-1.629567487281,-6.391558094203,-7.189659540265,3.60087375707,-3.594253673187,1.431735934478,-1.461448168325,0.657645488833,5.676351971302,0.778912856024,-4.82510680287,3.302339459363
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-0.166409727781,0.183821658892,-0.214030933468,-0.077778361081,-0.33073784212,-0.33177468704,0.232033302463,-0.568912877085,0.124357911629,0.372904336367,-0.167737316547,0.167920119453,0.167239148387,-0.023897860941,-0.067376375867
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.109066974299,0.082660749502,0.103739413269,0.028501105785,0.292045087639,-0.07960011973,0.04029500557,-0.019157506343,0.241228988224,0.088048878641,0.276567701404,0.197306926451,0.239148981921,-0.180017594317,0.094246269999
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.002800152735,-0.001918214355,0.00214527927,0.003811848508,-0.000544420666,-0.000207711984,0.002238026316,-0.000386301534,-0.000456064247,-0.000566581721,0.000509046199,0.003838758114,0.003238310493,-0.004787937547,0.002872085086
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.014549857904,-0.010690905737,0.01835000302,-0.001136353894,-0.013830114904,-0.020693000979,0.003225390867,0.000271935948,0.009052743487,-0.007230414439,0.0040961075,-0.001108392275,-0.005417847187,-0.003397811794,0.003683817504
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.282020264858,-0.542345880894,0.017905444616,0.200925370104,0.083378711253,-1.040429329431,0.434361413288,0.167293978848,0.408048326571,-0.035510119513,0.204362267449,0.172466361998,0.159165688231,-0.273205227709,0.445796205839
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.004385918645,-0.001965844959,-0.002225071804,-0.000967588464,-0.001342751811,0.002502318493,0.004160095975,-0.003120909762,-0.003052730623,-0.002588602725,0.005462355849,0.018250477997,0.001872070767,0.00151560613,-0.004785085053
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-0.000364543887,-0.021591819141,0.009146504176,0.022866590635,-0.002783865339,-0.035504087295,0.038960088697,-0.035054322764,-0.013252225251,-0.033737602386,0.010526442392,0.02315308307,0.057069643413,-0.023120374679,0.004642902623
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.113354921774,0.065901271715,-0.030478468178,-0.032627983095,0.898911719101,-0.304886981588,0.335653920879,-0.313811542949,0.167027598899,0.653032215421,0.18292693863,-0.208969938305,-0.157273780952,-0.08618779664,-0.002298185096
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,1.498703716113,-0.445828955467,-0.18530562125,-0.566235019452,-1.657767790632,-0.150256405783,0.874246802117,-0.298222242881,-0.665724625983,-0.263569658208,-0.304525679192,0.130758844656,0.158801192333,-1.264355047467,-0.049869841033
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.060092781432,0.0802662291,-0.081055535763,-0.099288077661,-0.037697699903,-0.039360199192,0.046687861917,-0.001784103138,0.045379710656,0.036466551042,-0.00782295869,0.013756641707,-0.000153732964,0.000359218336,0.03167307513
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-0.114197929514,0.008692585365,0.256498799818,0.244959646048,-0.500205930548,-0.010097246108,0.187483413921,-0.051022299993,0.475949175146,0.000901852556,0.122527156428,0.162666392477,0.51365406592,0.494311494704,0.247917040326
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.014602261088,-0.003548480053,0.015042032541,-0.003631832049,-0.035654978664,0.02421188636,0.045445099069,-0.03712052768,0.035831359779,0.012584351803,0.01472541415,-0.002387104875,0.018071061922,-0.052214599494,0.005343474232
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,-0.829077606222,-0.436289844354,2.281706264396,0.433733905207,-0.243596223322,-1.646422934492,0.139192071973,0.816608404178,0.630109435384,-2.2002681335,-0.320390512814,1.322246475837,-0.176835060796,-0.590139136825,0.531061716533
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.210961547615,-0.493325328505,0.212852283752,-0.604520019754,-0.858812163318,-0.364805779887,0.014257544117,-0.191211635016,0.395157262024,0.026002982195,0.298071606395,0.201245256448,0.198189065361,-0.63724348643,0.160389536428
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,2.927419562651,-1.528398990318,-0.360413756661,-0.00457466825,-1.558722116598,-0.967226738818,-0.469896005236,-3.039644118695,-0.517825363351,0.417965776177,-0.611008416828,0.606615493008,0.349363119045,-0.370961823087,-0.020006360466
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.020979500718,-0.117457071294,0.098375075202,-0.00318854152,-0.047403485139,0.207516490682,-0.055324010523,0.123110740883,0.024453479496,0.030834520816,-0.06157876485,-0.077663448294,0.175555605808,-0.197579926387,0.105894888717
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.122792051658,0.122899950399,-0.085815730359,-0.092503707383,0.40926937946,0.808366169543,-0.453221392698,-0.258008761471,0.10890445143,0.277632840282,-0.520667222943,-0.006060783289,-0.128753836629,-0.14751325571,0.237703171583
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.000451123061,-0.002000485399,-0.000702174299,0.001134103688,-0.002028996348,0.001671470556,0.005236981579,-0.002399135843,-0.002132693501,0.001652963186,0.002919762397,0.006003136409,-0.00191174379,-0.006045201723,0.007240963389
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.360638710966,-0.332686783958,0.549022788816,-0.279590312243,-0.714810609661,-0.829132480634,0.424837953072,-0.076668147235,-0.2089301492,-0.30062618196,-0.1768922355,0.692580091954,-0.738919969396,-0.421188419736,-0.159668283738
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-0.056406331371,-0.03882327292,-0.001623208119,-0.033262541111,-0.069258086162,-0.009784456296,0.022956884054,-0.049197533536,-0.028370886841,-0.013621352292,0.007369300938,0.008557941298,0.110355472269,0.091428447706,-0.141409474592
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,1.305741522936,-0.909781356039,-0.849927273665,-0.84289781404,-1.241924188507,0.141588706861,0.407686772577,0.393336288371,0.143391344354,-1.679041539173,-0.141844536552,1.004850618069,-0.606466623383,0.040778662332,0.346958735919
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,-0.258133526639,-0.235994491304,-0.192131302581,0.200551835953,0.037715999757,-0.730212702692,-0.118425820736,-0.187579892304,-0.014454336791,0.362487549497,0.173571566251,0.473658205991,0.535236190366,0.305953145873,0.596858574859
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.005848650993,-0.006070737077,0.01268473311,0.003492319294,-0.010350855101,-0.006382867094,0.015968976005,-0.005548001638,-0.009445538706,0.001876477076,0.002798435324,0.005539341061,0.006960135952,-0.003840683716,0.013512501119
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.267821280445,-0.035893990728,0.092406593663,-0.24704558676,-0.201124548923,-0.177408027638,0.072764817952,-0.019546349335,0.132617156051,0.167206582661,0.009529450354,0.066896583385,-0.107513892005,-0.205185021432,0.201984360036
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.01990409625,-0.030855971763,0.003346726852,-0.031853912324,-0.010881550876,0.050351828668,-0.021548243962,-0.03712052768,0.00690423273,-0.036622490966,0.00533839123,0.07100785402,0.091352094309,0.01273502813,0.027286100882
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.07233234245,-0.031986116112,-0.208933330443,0.135327372643,-0.003728595318,-0.338690274282,0.320406379239,0.016422898115,-0.049558102743,0.086076238613,0.122740797579,0.26734526477,-0.249000289415,-0.298608853182,0.176905964522
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.017958343251,-0.018435209063,0.019852382444,0.038525772315,-0.013230794675,-0.013408419505,0.01539498808,-0.014648960807,-0.016837470196,0.004977082549,0.01012553554,0.021316243863,0.058649125636,-0.006246954487,0.065822709678
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.126487615316,-0.06776752541,-0.005975320899,0.066201052597,-0.027232470713,-0.19394678893,0.465459447187,0.070205220911,0.074043216753,-0.198301003349,-0.267576310245,-0.110123882096,-0.040987191763,-0.129975527636,0.053352018
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,-0.72205891289,-0.506575296733,-0.411465019876,-0.280292376431,-0.198752430306,-0.696450952395,0.445751650748,0.028139017012,0.05806515086,1.02507888221,-0.041588810732,0.371806651108,0.015918800431,-0.243168669862,0.178924955028
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.102013050079,0.405754296659,0.142085425294,0.21498465551,-0.177183764506,-0.272828469562,0.004162728947,0.013802655472,0.047847202766,-0.047912541406,1.91536149507,-0.079081037468,0.195863234395,-0.373033479518,0.124978355956
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,-0.149114398725,0.02120427922,0.161616357816,-0.121614618921,-0.213987059029,-0.151546663756,0.064015451544,-0.027689179041,-0.212786923726,-0.218071586613,-0.077823404963,0.077225856072,0.028068663688,-0.07597221766,-0.005304697206
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-0.123056345977,-0.184737465519,-0.052104524663,0.098426248866,0.060714341676,-0.014811086317,0.056406162071,0.014410063806,0.046194299397,0.010489558835,-0.01242811239,0.074733938688,-0.091624846341,-0.1543014981,0.08800833902499999
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,29683.996999999996,32092.155999999995,31407.039000000008,32415.767999999996,32730.963000000003,32364.970999999998,32403.162000000004,34958.25299999999,36621.52,38603.100999999995,37914.043999999994,38772.287,43837.49899999999,47827.62499999998,48495.880000000005,53016.58699999999
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Aguascalientes<C1>,865.817,842.024,943.212,853.858,862.944,818.248,757.982,896.42,698.046,728.745,833.2819999999999,764.5360000000001,833.228,925.078,1020.336,1027.902
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California<C1>,195.76,241.651,291.535,325.848,344.459,467.454,476.932,509.55499999999995,542.71,670.831,697.725,826.1579999999999,983.8710000000001,1223.807,1132.807,1210.604
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California Sur<C1>,6.393,5.597,5.061999999999999,5.94,7.183,7.21,7.623,8.776,9.317,9.501,9.379,9.825000000000001,12.197,14.817,13.661000000000001,16.742
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Campeche<C1>,10.359,15.282,12.832,18.502,19.182,15.469999999999999,10.98,12.533000000000001,13.477,13.908999999999999,15.081,16.931,18.02,17.299,16.356,18.186999999999998
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1332.349,1453.254,1291.227,1301.859,1413.644,1527.88,1385.016,1500.85,1693.127,1839.511,1765.708,1879.335,2091.1059999999998,2374.95,2419.187,2823.7309999999998
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Colima<C1>,14.617,16.446,16.663,16.425,16.334,16.477,18.351000000000003,20.587,21.078,20.839,20.081999999999997,22.716,31.98,35.835,42.054,41.747
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chiapas<C1>,66.104,70.76499999999999,68.672,73.23700000000001,82.722,85.355,79.273,96.608,90.49600000000001,89.20400000000001,77.5,83.526,100.208,135.853,147.64299999999997,160.648
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chihuahua<C1>,426.044,472.611,500.293,497.192,500.33000000000004,840.5409999999999,822.032,907.8679999999999,825.9000000000001,934.219,1221.9189999999999,1315.379,1330.9299999999998,1367.158,1490.182,1642.847
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Ciudad de México<C1>,2006.013,2479.697,2442.633,2436.553,2238.2520000000004,1796.1689999999999,1793.305,2083.2709999999997,2264.852,2300.938,2184.232,2102.4120000000003,2271.069,2452.034,1993.172,2118.908
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,83.59700000000001,105.205,138.465,115.505,86.075,74.617,64.458,82.34,87.624,110.321,126.57900000000001,125.52,141.922,150.487,148.399,169.598
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,1000.672,991.509,1039.91,1157.224,1271.7469999999998,1194.586,1298.602,1468.158,1549.29,1750.88,1767.271,1853.2269999999999,1992.517,2314.411,2706.456,3037.155
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,50.322,59.548,62.823,70.725,70.488,60.26,71.309,89.126,80.67,99.508,105.722,114.027,124.024,147.95100000000002,133.226,133.265
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,3241.763,3033.726,2942.813,3619.587,3868.759,4007.001,4035.4300000000003,4230.096,5291.0109999999995,5568.834000000001,4789.593,4362.308,5091.71,5986.17,6418.610000000001,7130.425
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,1498.341,1591.7,1468.018,1609.162,1414.2379999999998,1154.475,1085.881,1160.993,1153.163,1277.664,1354.452,1485.83,1624.517,1832.423,1795.4740000000002,1928.467
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,5736.986,6713.586,6369.565,6394.906999999999,6544.477999999999,6311.208,6015.455,6297.942,6061.529,6230.383,6224.817000000001,6096.046,6747.298,7226.308999999999,7101.142,7600.007
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,274.539,290.813,289.786,335.736,345.43,339.32500000000005,410.859,416.11199999999997,510.816,554.1,584.015,577.633,570.782,684.731,616.252,689.707
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,316.31600000000003,361.907,426.409,408.304,412.484,605.405,977.642,841.1199999999999,723.5039999999999,863.04,924.9739999999999,899.5260000000001,1140.184,1137.569,1091.3220000000001,1289.071
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,11.479999999999999,12.217,12.119,12.315999999999999,12.936,12.607,13.991999999999999,16.489,16.918,16.86,17.726999999999997,19.301000000000002,23.283,24.381,21.892,26.824
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,1239.1970000000001,1480.728,1456.394,1671.875,1674.172,1556.7240000000002,1425.432,1605.586,1724.211,1744.4969999999998,1660.969,1617.644,2057.674,1870.227,1631.29,1590.307
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,196.12400000000002,189.157,187.037,195.292,187.701,170.805,178.703,193.356,190.748,188.231,186.214,193.672,212.334,287.224,359.076,290.25600000000003
