Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,182.23892359954,198.719119944553,109.190114834464,114.604934220113,109.427595242409,96.114659608248,87.975103361154,92.618309400512,113.433877370528,115.883850318605,100,104.552040424569,98.725803733546,102.267483334875,97.356355554767,91.38358233351
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,71.894925104563,73.83127754161,85.935170969592,93.860747478414,92.257984818951,92.264203068715,72.550234653296,86.107279475766,88.328604287053,89.922830027349,100,110.469275412737,90.313178899704,101.466615486138,99.101568303192,108.860571162928
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,43.227465742611,47.95943127332,50.831235094192,56.379893467621,54.728392291776,61.370129384489,76.138242797431,81.436442051205,93.124838996502,126.312916012265,100,102.628657376245,101.595825127349,99.92462958808,106.173642792445,113.304165731808
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,97.538272643626,82.443562808162,99.445847498064,106.470116939853,102.652440248001,103.234389562668,92.781896099379,103.933026032384,110.59519367838,119.694264789168,100,111.558717422358,117.061297174684,124.109944569885,63.229276138294,64.945692162934
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.140277720188,4.157817370717,3.996806043703,-1.376203679491,-4.357753159727,-19.358392765264,12.836992491102,1.854628887937,1.246044191321,-3.381168163971,7.205695151155,-0.931811932133,1.57960570169,0.947826909886,-0.914506638043
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,3.679205739476,9.314616342374,2.535981039995,3.232801619102,2.510332069376,-21.961506543459,31.647242885009,-7.152960032055,3.855292741765,-12.398828870681,-7.713003633466,11.9731123328,8.653114359185,-1.300616130243,-5.779870784155
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,8.218548352168,3.189936542462,9.476376221801,-1.499767599833,-16.810972552094,-15.091109014815,-3.457432063407,-4.078973252414,8.834222559924,5.724945960988,9.098074640877,7.961388647612,3.184814648361,5.033762504287,9.455039930667
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-5.075204003298,2.060744024441,14.625031793548,17.768750213361,2.926256594585,-16.585228472858,0.600975741513,-3.43245011998,-16.719231938834,-19.394483161541,1.144158836168,30.951040360351,-11.230981208408,-1.894539850287,-17.68085369001
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,4.933846276784,21.035454357546,9.180545943177,9.987569049403,18.164262778531,-3.977297920454,-1.050847010397,2.284015226769,-31.848786051817,-25.594628972561,48.561035488888,1.524498395037,-39.692008760791,-26.15945510556,7.379339380718
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,-3.189444704171,2.556432995288,9.527722881727,5.809092232404,-7.564763266651,-32.786870981056,24.687171813459,3.444094724326,2.776930186641,-9.234826962332,10.376453051078,0.708389306793,0.431935668836,-0.414726616144,-1.407885937691
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,8.616336207672,-28.008447420013,1.078454882612,3.0406239844,0.346626463464,-25.177979286826,19.689140936778,9.126421451636,-15.76017213265,-35.503453331348,-22.543657136092,-11.122150297676,19.037955526511,1.470014591791,1.017306309578
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,8.233889043003,-2.150321794109,5.142823366335,-8.651909694473,23.035050163027,-0.248433437395,17.282234213258,17.825399513425,-25.091927721473,-7.509994804316,-0.472511943738,2.012834178248,-10.197058984178,0.589079391683,-72.014968826143
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,5.069267188235,13.997636088483,-6.756747187678,-14.004861514,-12.548590907264,-22.591122252195,5.750731049863,3.626322006954,7.455744644059,1.342709002946,-0.347763600149,7.666125019233,8.718479593596,16.955706721246,-8.41822549774
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,0.216366978371,-4.346661532313,3.564954005712,-5.689952231712,-6.155930612773,-17.623945242371,7.904373200676,-7.824679864897,-31.69449467579,2.79060234923,-4.49157241863,1.747051996832,-9.605672692832,-16.702451095072,-2.838263834623
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,14.753964883248,20.288106958557,23.705740749598,29.320114592207,11.247414009591,-19.069736193847,7.617007853099,34.330986277644,8.58678974271,-11.379639070219,-4.148588878271,-13.988923346638,-0.875047771992,-0.01810915145,0.121139057706
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-4.640195982438,59.572478177932,5.117275704269,-6.935383351215,23.594957128673,-8.526417752114,23.437155148839,2.897745301549,4.219350251283,27.859693979752,-1.003418150289,4.208720408849,4.591819311007,-2.986546645301,-1.703768523254
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,2.622239747634,8.215057636888,14.935392775308,7.850340070379,5.852497023623,-7.107339472817,8.374413385952,3.834248249619,-9.661839656986,-20.64575926639,-3.012554662153,6.786474756526,4.950122854138,-5.250289404424,1.068358508242
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,6.971713097376,11.960293955557,3.124255175099,3.534197484873,5.699204077549,-24.953759656908,10.37280910667,-46.343332944449,-0.992943875674,-0.914909082959,23.600209603133,4.271304491761,10.768103638119,7.796460260919,4.832556886148
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,11.569275497183,-9.519768014988,-1.159885405836,-2.738683373011,-3.307861436933,-10.361582056659,19.838543311149,2.010054908065,-0.546586100154,-11.437244134177,15.906901808375,2.052139567645,1.785712674953,6.86406223737,-0.796896282685
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,14.30236094185,-12.176759058111,1.395821909153,-4.050049374035,-1.970136521768,-10.390508726279,-0.811855198642,5.206458305904,3.389254284767,-12.824451583662,5.166477615264,6.605343413423,-2.533382619927,2.261364817776,-1.683482355946
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,6.514076032403,8.002548281191,-1.010611439327,6.900228921962,-7.375261180528,-40.312127231471,30.405868305418,-19.813276980705,-1.023378853907,12.883564026419,11.835910470293,-23.04936063804,-0.10978955538,13.354553818622,-9.058783451381
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,-5.328303276541,18.941466321877,-0.950048797056,-5.296818247242,-0.382191656824,-9.819063762383,10.18758785406,3.2825047105,-22.084290216131,-1.466424998106,7.038180785314,-12.778879573505,10.187256664699,0.954975004567,-5.129196415842
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,7.923981935162,-0.023099817867,-0.822010326227,-2.593993046844,14.836858033833,1.246415354299,33.5150402709,5.304139136618,-14.094628206138,-41.945774569465,-8.185049365303,-6.932445220042,-4.336458470883,12.92963034536,3.170645251977
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,8.822617303387,8.992327851661,1.982474793279,-2.437852612687,4.619431945219,-9.217240206886,15.589576308428,-3.872337516015,6.322034878821,-1.767807519745,6.124774081808,4.99916882009,-0.409211553425,2.304970327244,-3.630469239848
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,10.918621911036,-11.535922459277,-0.59670841408,31.693761693732,2.30540800905,-3.427482927377,22.56078469961,22.332414288921,-12.993159532354,-47.978700971863,-32.727296694316,0.229747669458,21.112284097241,0.048829110221,-4.231538697343
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,5.661181045737,23.367369875633,2.872661979524,-1.986582484254,-4.245639019764,-13.28859146225,9.132497531031,-3.31364775766,3.037918584503,-13.308639957697,3.460291398804,5.82229125238,1.590235369356,5.928596638131,1.985162686739
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,10.480007096453,12.848927766393,12.034408116048,-8.161000947372,-9.868189747914,-15.058412048523,17.608498734565,14.584012828875,-5.211020126095,-13.234477014233,15.352151951671,10.649323124169,2.691084130948,0.828492782799,-2.141456732617
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,5.262476101989,10.87634575152,10.430612487035,0.496998599809,7.401902291993,-13.430669590822,-6.391273061772,-16.973820288385,-20.333215611786,-18.17718910435,7.137627575301,-1.730276420542,67.134899828238,16.298237949614,-20.689618162759
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,5.470389771403,12.834673463205,8.152051018674,2.911437168509,-4.699224796366,-18.500291870352,13.160419221646,-1.121230439278,1.795480146378,-0.954320660481,0.479232070199,-0.050433764731,0.824189504651,-1.509683531531,5.67641236407
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,10.828879313534,-6.305866224837,2.875892054436,-11.151855881648,-3.065428065249,-6.761643828272,2.461275930158,4.963905628477,2.151936890242,-28.557090364725,1.933105111904,-3.931699954179,3.956254226017,2.201656752779,-0.126491468208
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,14.225857015597,4.833449471682,-5.089610826484,-19.293407005855,-21.96574851324,6.879418377516,-26.826977898137,53.466443599333,4.832946022105,-5.497521861363,7.517369989896,-3.112463771823,2.211705480884,-2.608411124482,-1.034151979095
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,47.087503653099,7.908248578679,12.654549432119,12.940007508771,17.101873318183,-39.148937732254,13.591467730519,-2.719046068005,-7.453634285881,-15.623605193252,-7.757198385548,7.256287957639,-6.254725491628,-19.18473181174,18.255048997662
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,7.330683298983,5.652353577155,7.323013949377,6.35056248747,10.317892325425,-20.537491489732,-2.05624574207,13.218884747396,2.54174128471,-12.556886026538,0.592520537879,-3.258901814522,9.944843229382,8.99321230729,7.778863331353
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,9.043181346498,-45.053040258567,4.959074723804,-4.51755329117,-12.165976602766,-8.468589786688,5.277863693205,22.474571285903,2.159824740958,-13.706698797921,4.552040424569,-5.572571006136,3.587389990653,-4.802237837443,-6.13495974374
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,2.693308928594,16.393991585965,9.222738977998,-1.707596308917,0.006740066755,-21.366865761293,18.686424499185,2.579717794838,1.804880483694,11.20646444244,10.469275412737,-18.245884602506,12.349733142292,-2.330862394113,9.847475702785
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,10.946664231682,5.987985563268,10.915844093001,-2.929237843973,12.135816190806,24.064008925936,6.958657120404,14.352784393439,35.638265121736,-20.83153239033,2.628657376245,-1.00637801887,-1.644945092157,6.253726663912,6.715906840742
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-15.475678855433,20.622937814399,7.063411513413,-3.585679063364,0.566912304531,-10.125011159139,12.018648466788,6.410058381173,8.227365772557,-16.453808228705,11.558717422358,4.932451608863,6.021330333187,-49.053819693965,2.714590660323
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.140277720188,4.157817370717,3.996806043703,-1.376203679491,-4.357753159727,-19.358392765264,12.836992491102,1.854628887937,1.246044191321,-3.381168163971,7.205695151155,-0.931811932133,1.57960570169,0.947826909886,-0.914506638043
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.013351935681,0.03333325086,0.009524563152,0.011971109627,0.009730216985,-0.091237074309,0.127231545657,-0.033550962785,0.0164840469,-0.054379813919,-0.030671055163,0.040985939285,0.033479565145,-0.005382600623,-0.023387220921
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.180577590724,0.072141200914,0.212319113865,-0.035372941651,-0.396000367566,-0.309200496996,-0.07458760732,-0.07528894686,0.153561289063,0.106972518338,0.186022729884,0.165655008871,0.07221611999,0.115944986961,0.226597216407
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.001967572459,0.000721293191,0.005015929939,0.006716932637,0.001320914983,-0.008056758158,0.000301980987,-0.001537721138,-0.007101336852,-0.006775926087,0.000333487648,0.008511216449,-0.004082336663,-0.00060179664,-0.005458149773
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.001588020199,0.006757231177,0.003426937017,0.003914016655,0.007938574745,-0.002147579575,-0.000675640046,0.001287761579,-0.018032516964,-0.009754563419,0.014252447222,0.000620034042,-0.016543533464,-0.006473247758,0.00133570004
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,-0.791405775775,0.584079742485,2.143373630263,1.376325306945,-1.922867848661,-8.054560642602,5.054848717641,0.779259638279,0.638112113565,-2.154162035873,2.273819509936,0.159822395788,0.099064063669,-0.09404252658,-0.314940126051
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.01232497676,-0.041388390425,0.001101491504,0.003018425637,0.000359506084,-0.027397971313,0.019879001223,0.009773982582,-0.018083443767,-0.033894574653,-0.014366753509,-0.005121087071,0.007864172429,0.000711595678,0.000494998796
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.024647381529,-0.006626182269,0.014887749779,-0.025322061757,0.062444473034,-0.000866351181,0.074549435566,0.079921655984,-0.130141970976,-0.028818644223,-0.001735720214,0.00686436099,-0.035808624703,0.001828818376,-0.222778555298
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.083450057288,0.230272851376,-0.121654922037,-0.226083177332,-0.176634923675,-0.290761205698,0.071048237463,0.041988319514,0.087829915783,0.016787457117,-0.004560556762,0.093449898091,0.115501746935,0.240414435561,-0.138289639078
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,0.014136025247,-0.270683442213,0.203876917937,-0.324052640207,-0.335256269986,-0.941766828731,0.431468907666,-0.408447451336,-1.49722588968,0.088936307979,-0.152289926133,0.052771864474,-0.297997078755,-0.461104208225,-0.064655710446
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.024634521579,0.036972216946,0.049890552912,0.073400717051,0.036920849561,-0.072812148092,0.029187395502,0.12546616706,0.041387253959,-0.058825171346,-0.01967011251,-0.059302279774,-0.003220616595,-0.000065040195,0.000430915677
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-0.076791542238,0.894167669383,0.117673380861,-0.161199608294,0.517506227265,-0.241665121907,0.753509575743,0.101915090159,0.149916332243,1.018943280512,-0.048565459121,0.188103971263,0.215875085201,-0.144570015846,-0.079260080095
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.001563770006,0.004781712567,0.009032029028,0.005246756747,0.004277435444,-0.00574911054,0.007803154779,0.003431399723,-0.008814765475,-0.016806410757,-0.002014129585,0.00410482242,0.003227365433,-0.003536648003,0.000675470715
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.086686355741,0.151304875996,0.042484423315,0.047655701467,0.080675258805,-0.39037688438,0.151012972531,-0.659957135657,-0.007448967643,-0.006711775308,0.17755048373,0.037048265656,0.098305352183,0.077614632259,0.051372492237
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.527886279529,-0.460931161274,-0.048785035243,-0.109477936509,-0.130403880617,-0.412962553634,0.878879612196,0.094574172579,-0.02575641554,-0.52940722398,0.674906190755,0.094136087866,0.084381788721,0.325011447424,-0.039944220529
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,1.011269781061,-0.936002674488,0.090467580795,-0.255931264448,-0.121121819533,-0.654743964291,-0.056847072583,0.320464693539,0.215478318546,-0.832598387741,0.302638531637,0.37956358647,-0.156651544214,0.134169529239,-0.101182741948
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.48728227116,0.606448568014,-0.079413075134,0.516107230274,-0.59793058419,-3.165091764717,1.766993395816,-1.330697864988,-0.054110467109,0.665940494422,0.714776072626,-1.452080315381,-0.005372430352,0.64262195012,-0.489483490787
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,-0.016585662143,0.053089485353,-0.003040760738,-0.016146770488,-0.001118754146,-0.029937170352,0.03473502375,0.010929058861,-0.074560162079,-0.003810046014,0.018648900899,-0.033806986675,0.023727849252,0.002412781414,-0.012960031452
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.003036418076,-0.000009086058,-0.00031035018,-0.000933982708,0.005276136149,0.00053219204,0.017966596348,0.003364493254,-0.00924321489,-0.023339948955,-0.002736560406,-0.001985023855,-0.00116648339,0.003275438189,0.000898549249
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,1.213495445382,1.280155978814,0.295326547356,-0.356129381053,0.667557327997,-1.457013203787,2.774221289538,-0.705906468456,1.087673271577,-0.31939032907,1.125042461202,0.909024449452,-0.078863725546,0.435519283921,-0.695191688734
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.014135290392,-0.015755223955,-0.00069216478,0.035140010557,0.00341318151,-0.005427948377,0.042786719061,0.04600345938,-0.032146253278,-0.102009216265,-0.037464545623,0.000165037438,0.015343661085,0.000042311094,-0.003634032447
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.160270626272,0.664818450713,0.096802415122,-0.066219857942,-0.140646369237,-0.44073059679,0.325687342975,-0.114293162705,0.099465952382,-0.443456478701,0.103453225362,0.167989109781,0.04901077289,0.182737420384,0.064207821403
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.210968593667,0.271792640173,0.275804346724,-0.201488944587,-0.226877125606,-0.326257662308,0.401851019606,0.346902145561,-0.139442755296,-0.331558201075,0.345388328334,0.257791293409,0.072759223858,0.022645177442,-0.058463202768
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.004328659409,0.008956756055,0.009143755093,0.000462635994,0.007021000072,-0.014305910319,-0.007308194369,-0.01610153028,-0.015722728087,-0.011059813086,0.003677795341,-0.00089099103,0.034291912134,0.013697604861,-0.020032383036
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.205698218439,0.484126119121,0.333112772213,0.123721898703,-0.208375810689,-0.817422005529,0.587671118088,-0.050211425192,0.078056766905,-0.0417133154,0.021473360199,-0.002118039104,0.034920974888,-0.063489720313,0.232909923233
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.064526823533,-0.039608222055,0.016249264407,-0.062330682969,-0.015435208889,-0.03450663414,0.014522655875,0.026596072975,0.011881813783,-0.159087372348,0.007962960719,-0.015399154217,0.015026110491,0.008557681092,-0.000497769958
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,1.214936494716,0.448464041794,-0.475294758439,-1.64430027035,-1.531953232766,0.391459395823,-2.023213236074,2.614873557525,0.356134460298,-0.419458255269,0.561008086985,-0.232952983033,0.161891839419,-0.192117894906,-0.073485325075
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.059792524536,0.014048442973,0.023289348549,0.025797279902,0.039043538349,-0.109430791131,0.028667835517,-0.005773501998,-0.015116034859,-0.028962254491,-0.012557847092,0.010107399432,-0.009432389289,-0.026700048931,0.020339289217
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.069657209012,0.054828417,0.072053246428,0.064483521177,0.112975850014,-0.259381028781,-0.025589919752,0.142795318273,0.030520285904,-0.152708014716,0.006521494313,-0.033656024925,0.100291997006,0.098163836978,0.091675924628
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.19115839074,-0.987701294094,0.057352713299,-0.052729856919,-0.137480818396,-0.087885906181,0.062169487482,0.246999511763,0.028542259322,-0.182769944785,0.054211736982,-0.0647228271,0.039714070767,-0.054213799652,-0.065314207795
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.162013333307,0.963212970887,0.60553077908,-0.117748280801,0.000463203471,-1.535422602994,1.309361992087,0.190132020595,0.133971445201,0.836417181588,0.899371671546,-1.615143638258,0.902150936763,-0.188323184196,0.769790328105
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.020922772377,0.012077117928,0.022402921331,-0.006411734834,0.026145480676,0.060784129152,0.027041718796,0.052870017616,0.14738586055,-0.115415635707,0.011933500873,-0.004373668055,-0.007143467558,0.026295820625,0.029723482623
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-0.037311493561,0.039972013824,0.015854700286,-0.008285830016,0.001280679089,-0.024050565467,0.031817429353,0.01684652253,0.022589727834,-0.048292050739,0.02933484108,0.013026345166,0.016843323958,-0.143217109862,0.003999825819
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,106734.16200000001,151460.315,166848.316,205471.62300000002,216210.66900000002,244241.32500000007,198070.68399999998,235443.21700000003,270015.24100000004,287029.8409999999,265077.284,282735.6100000001,289422.03900000005,318798.31299999997,358304.42400000006,395934.5490000001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Aguascalientes<C1>,464.693,564.994,655.7710000000001,722.5849999999999,778.163,903.976,783.361,986.618,957.012,1093.6599999999999,1054.0900000000001,922.405,1095.076,1304.9250000000002,1419.811,1440.849
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California<C1>,3305.2749999999996,4143.736,4504.523999999999,5281.909,5465.35,5080.659,4512.12,4243.98,4224.566,5410.558999999999,5419.872,6264.317,8581.587,9393.712,9910.451000000001,11772.272
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California Sur<C1>,44.455,47.018,51.69,62.254,77.88,100.105,99.896,97.88,91.601,80.07400000000001,77.262,70.783,93.46900000000001,87.532,91.813,82.58200000000001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Campeche<C1>,42.653,51.587,68.022,77.789,92.46,127.885,132.18,125.916,129.466,89.376,77.799,106.121,113.141,71.135,56.14,64.071
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,21649.602000000003,29121.735999999997,29950.401,40810.928,46714.141,51817.559,38061.623,54503.604,71138.88500000001,74740.06599999999,58087.084,61265.008,62449.917,72174.531,78188.766,89872.588
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Colima<C1>,77.516,97.047,112.505,122.223,139.43,276.281,206.05,243.12900000000002,264.929,236.765,168.93,128.96,118.064,145.00900000000001,167.649,191.751
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chiapas<C1>,469.058,693.283,704.781,777.786,728.304,1052.649,848.851,1026.656,1281.654,971.055,973.732,946.032,1006.778,1003.951,1156.695,300.439
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chihuahua<C1>,2242.753,2637.393,3180.55,3261.0209999999997,3018.423,2734.2690000000002,2353.8100000000004,2479.3810000000003,2603.016,3320.16,3476.212,3557.288,4761.11,5329.7429999999995,6247.096,6128.102000000001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Ciudad de México<C1>,6103.620999999999,7962.139999999999,8624.67,12119.465,12043.043000000001,12272.607,10463.456999999999,12778.725999999999,12703.992999999999,8367.058,8987.632,8348.030999999999,8642.968,8537.099999999999,7812.544,8135.322
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,213.90800000000002,302.818,409.784,545.878,851.023,1097.723,908.344,854.0989999999999,1198.434,1355.9180000000001,1256.837,1107.446,1013.2959999999999,1107.258,1287.516,1372.8600000000001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,1586.547,1979.398,4663.022,5560.222,5382.034,7939.252,6895.893,8468.845,8641.514,9388.374,12829.746,13138.936,14614.812,17322.142,18023.316,19652.628
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,67.97500000000001,79.765,92.88900000000001,116.628,132.792,162.35500000000002,176.44,186.555,191.428,182.7,177.22500000000002,158.902,171.219,190.51100000000002,195.935,207.209
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,1457.0749999999998,1895.1530000000002,2459.184,3075.0519999999997,3488.388,4394.548,3476.866,3360.8019999999997,1817.931,2067.6589999999997,1994.245,2700.823,3148.9759999999997,3619.2470000000003,4009.318,4503.489
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,6256.692999999999,8811.032,7588.883,8267.692,8512.185000000001,9726.11,8604.147,10271.151,11256.188,12156.794,11246.835000000001,12641.830999999998,13825.069,15167.478,17892.167,18653.815
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,8845.992,12513.404,10539.776,13011.52,13427.817,15642.205,13705.605,14051.307,15261.306,16279.863,15527.523,16568.729,18207.694,19196.546000000002,21128.325,22371.379
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,7880.526,12062.213,13484.646999999999,14859.300000000001,17506.871,21219.431999999997,11154.973,15995.801,17044.684,17306.979,16008.139000000001,19398.995,13812.750999999998,14815.155999999999,20570.616,17665.736
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,392.997,436.952,557.896,578.816,572.345,634.163,693.9970000000001,741.3729999999999,740.357,658.15,702.369,698.535,642.501,737.3860000000001,871.115,874.047
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,45.52,54.754,59.117,61.692,63.794,88.64,105.46,136.979,139.988,126.638,88.625,74.662,70.78,71.687,84.094,93.404
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,18073.438000000002,27718.783,30609.235999999997,34486.573000000004,35607.241,43154.118,36895.566,43960.31,44563.607,51213.399999999994,48691.298,51806.144,55446.894,60212.174,70753.179,78450.361
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,157.08,193.192,184.902,194.298,263.681,317.50199999999995,361.373,420.51,508.148,469.079,303.447,195.26100000000002,197.255,250.71200000000002,264.26599999999996,265.862
