Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,96.406464561107,87.306432872082,90.584134361466,86.785676560685,84.683637900074,78.910953839654,91.225308967994,109.191929861625,116.356818421887,113.473117143763,100,94.686806802577,80.969684166051,70.146825815992,69.225731488328,64.472377733178
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.900372715712,0.605749464535,-0.190647619074,-0.665361417555,-4.011343867812,-5.9455693413,5.545198664055,1.472490708155,3.648422747673,-5.754247738403,-3.390691251907,7.152232041233,-3.695132470718,-4.849803918033,6.362441350148
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-1.315912161762,12.160386191258,11.567822570764,15.913558959039,-5.89161205658,-17.318692382721,1.493839093407,1.724409437011,8.037276805788,7.192900577518,-10.111381144009,8.196426447012,0.860135951484,2.561516897679,9.066417633757
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,7.334566436588,-0.919716326451,-1.836749044765,-10.357385209609,-1.528054284494,-13.402109597451,6.726937237424,-8.633010444459,17.039920068984,11.047406718533,-7.217452665656,10.503087232509,2.839263359314,-0.634574354964,2.921075685537
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-12.037887891425,-3.377799207115,15.771672534723,-12.200670498084,2.037365334788,-11.106062226025,14.965270469376,31.092744677512,6.729579825226,6.350126180017,0.898193067567,34.459871435291,-20.658426616916,15.225591534807,-6.208636254127
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,-3.634460500683,-2.039646380835,-0.113961868975,-0.851063829787,-4.714809976986,1.556890136432,13.247629760565,2.974146493742,-3.128014330991,-8.0426742532,-14.760387340284,-0.751306620209,-4.63704516365,-6.012961613682,5.895793382023
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,-3.141250802282,4.924273331947,3.423875312086,-0.860285864497,-7.223735042045,-5.495729865363,10.206466339346,8.623847055152,8.378754017348,-11.626466441621,-9.107856904696,8.81919006919,2.699184671279,-10.017310779405,17.537442344548
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,6.798110041508,14.103491761593,-4.460710597358,-9.501052511806,-0.155067999413,4.825067685269,11.970928602891,-2.660706303085,-2.97224314345,-2.752797288855,-4.177942178526,-1.735102297893,-4.922981494882,5.858559498956,0.556719668022
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-3.199514765533,-3.333550899637,-2.34071860061,-0.296376190345,-0.812718724429,-2.918160081658,9.458836633188,6.876058141881,-4.651764058915,-11.062426830108,4.990950182448,12.411787210701,8.70941551785,-1.349985289348,3.26151375533
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,14.464316374203,-7.645559826835,-6.174954709509,-5.525533147212,-1.751298284865,-2.490361417908,3.265939448324,5.908365194009,7.315044735338,-13.819017437113,-6.101644070881,7.715776237266,-1.634833529655,2.591358090848,6.69056435836
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,-0.070815463992,0.292584149366,2.505980345842,2.793891551186,-15.858282033606,-4.763156109219,1.089171499137,-14.506126056084,14.065527362821,-12.520597947002,-8.67025853944,2.293994063735,-7.417584731192,-6.617339669889,11.107810047033
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,-3.953027770364,-2.265388260346,-1.795061336748,-1.442367762639,2.49684608915,-9.729609059892,9.767036169381,16.354956660993,14.55742903793,-1.91703726037,4.079475010363,13.690103281007,4.39225225438,-1.666729507579,7.545643300697
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-0.472657955821,-6.091261045332,8.970402064314,-3.120443848646,-1.283367367926,0.387122818016,8.571695947179,4.501764402173,6.890773321486,-9.082553807884,-4.483993301026,-1.312691787956,-2.501802984799,-3.547450047408,8.204085927524
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,4.588033330459,5.699874085622,-4.801140191024,2.013287848769,0.3460839217,-16.501618947139,9.684025236154,6.141305643169,-1.047163526673,-10.78895612708,-5.948090929903,1.729143001389,15.158631690889,-19.942283273692,4.68129692111
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,-0.552515465413,-3.918403863575,11.813847184459,-6.74211127427,-13.218572596267,6.918063509933,7.459689888569,-9.71763467275,-5.695880736812,-4.861372164956,7.165992814944,7.154327186637,-5.366860744134,4.495742034255,20.60080793467
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,5.383272777102,0.999267324361,-1.803745809609,-3.761499400201,-3.816589457702,-6.01327540225,11.40733055372,2.077654283484,-0.823904179408,-3.915628337792,-0.696062647718,8.309771620197,-4.843603231261,-8.194421016172,-0.546223257688
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,5.820693667424,3.243080080176,2.623332133807,-1.429930757858,0.509216598812,-6.333561414955,10.896234245447,7.879608628246,3.305181226483,0.208862805258,3.006893627128,4.183840126779,-5.785621222953,-9.644858653802,10.740070130671
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,-6.375392129482,-7.681330192447,-5.131351256188,-9.607500789253,-9.56360527314,-2.608371871552,2.607451119175,-3.34235987506,11.84683619584,-8.734451955453,-2.42660178882,-4.421116847091,-10.473280144513,-18.162985980099,-3.414997965918
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,-7.248277415553,4.819237026219,-10.730529115475,-0.20763410888,-0.307467578737,-1.663944649539,6.883242901429,-1.761639708808,-1.88564308459,-0.970818987413,2.186876603021,10.520499618279,-14.163286419925,-6.863872710236,9.336137238811
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,-0.975450615774,2.685028085723,-4.084251728508,-2.164205315181,-4.583141015778,3.40045864985,15.722355061164,10.485416541893,-2.726619777479,-14.167096225916,-7.388410972245,9.132812226156,-11.185341020411,-6.334080717489,12.472732186638
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,7.763491035024,0.912908622163,-0.737579150388,-0.837147414667,2.836822732769,-5.528325495595,0.963283574082,2.211100044664,-1.466266922621,0.035454622529,-9.625926279337,17.79188921639,-17.591948981861,-1.228306101637,-1.703468736908
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-9.121485760246,-0.885026953093,-2.568863814703,-3.635688274359,3.623715722582,2.96787381756,8.19997028874,4.010659310827,-1.705247746937,-9.733854230253,-9.206824729161,-2.874284501284,8.335857607909,-7.749671729059,15.584415584416
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.941084698382,-0.649655739591,3.587467019168,3.4738165379,-2.794073007334,-5.739547854378,3.091704886987,7.440777349139,-3.109101658957,-27.220177005382,-11.195338670412,3.243173596093,5.315931657072,11.371948105015,6.395222982517
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,4.259863510993,0.603472240193,-19.308871242106,2.325712928294,-0.521481856672,-9.367486311195,4.904055688386,6.379451957272,-15.864638373104,-23.007035180652,4.347296470077,13.529815954546,10.990685881483,10.398985853786,14.051537423002
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,4.283386287701,-0.435625240074,3.220545554981,1.85521822599,-23.502577018664,-5.024802398474,11.730336562745,11.891919658909,-8.525387934992,-2.588707653701,-1.124209137935,10.55598978688,-3.583009690434,-8.575227554922,13.556548892122
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,-2.138022232577,-1.482221571653,-6.382929222856,-1.584735749352,-7.630140869967,-5.621973450239,2.276994377954,-0.229272763786,3.426478956109,-5.395974694946,4.289052465562,0.656887327701,-13.579240395655,-12.559506591333,8.713215614434
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-0.032134315753,-1.716182695371,-3.848881196401,-0.650802968047,0.342985610966,3.354721823809,-5.698759805425,0.468741770685,6.237279982238,-5.227287899942,1.543291170255,3.392258761149,-8.059603962707,-1.61310792974,4.710659047226
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,1.734880381901,13.277802020559,-19.526568069554,1.079938799933,-0.394449531591,8.596250227571,11.455054311683,0.753320952018,-7.790395534596,5.499379814466,10.212605126215,2.849435947244,-2.729093472375,-4.182439963697,0.847070009328
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,-1.907198511455,-2.592175459395,9.405027779975,10.974402331714,-4.29598219656,-3.621537543011,9.075348048645,2.785873350372,-4.540541588512,-10.927083386223,-2.370176138631,8.847914428512,18.463626318217,6.038569688518,18.687949167958
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,5.501519043764,-0.896253214604,8.777808941494,0.851286779684,3.750083090878,-3.688166266639,4.890195251653,0.059519163219,6.395381719959,12.433437145418,-2.038016453471,15.306919768234,8.105051747194,-5.526943121746,-1.41535165447
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,4.773673257024,-10.24932753983,1.331942411214,-4.605356706121,-2.046267588838,-1.04511589404,-2.390955336438,5.418315646191,6.191341566934,-6.647751901328,3.64409334861,13.40291959761,4.762222370439,-2.078935898252,15.361647644865
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-2.48676744724,6.719002475393,2.6858227228,13.772335128151,-6.684663147952,-14.96501874995,-4.32935561308,9.417925351659,7.992002069546,-19.077788368925,-5.464915607716,2.117036648839,2.553769165247,-22.743294382699,6.354846295984
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,4.799173010753,8.639568180973,8.479184699422,12.477685413924,-4.247175429948,-16.30014091778,-1.543418758397,13.251321017942,-6.200824922897,-31.830649647054,-9.000811284097,8.23700795696,-0.653960914263,-0.963385612294,0.110255445219
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-9.439233904545,3.754249694506,-4.193292597602,-2.422103213243,-6.816764375701,15.605381165919,19.694776698355,6.561738188291,-2.478325995189,-11.873400046545,-5.313193197423,-14.486836233823,-13.366556213636,-1.313094807854,-6.866455078126
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.900372715712,0.605749464535,-0.190647619074,-0.665361417555,-4.011343867812,-5.9455693413,5.545198664055,1.472490708155,3.648422747673,-5.754247738403,-3.390691251907,7.152232041233,-3.695132470718,-4.849803918033,6.362441350148
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-0.023569921865,0.208885739987,0.221528567649,0.340653737195,-0.147168040346,-0.424133802025,0.032160269955,0.035699115387,0.166802611637,0.155599755003,-0.248782352512,0.187637383275,0.019882620224,0.062011902125,0.236585593856
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.547993091906,-0.071676566201,-0.140973524837,-0.781835813157,-0.104092158482,-0.93658026904,0.432829914019,-0.561691334544,0.998260773356,0.730816113911,-0.562572308978,0.786246448587,0.219189926801,-0.05231282213,0.251474557159
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,-0.015513879259,-0.003721196837,0.016687093127,-0.014973306224,0.002210005752,-0.012806307299,0.016309523494,0.036909991626,0.010320557811,0.010028123617,0.001600601601,0.064134485487,-0.048246595567,0.029295180393,-0.014466300339
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,-0.003795723052,-0.001994868408,-0.00010852917,-0.000811115313,-0.004485098689,0.001470182571,0.013507706619,0.003253841792,-0.003472823337,-0.008345453478,-0.014944168761,-0.000671140918,-0.003836731463,-0.004926516823,0.004771468612
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,-0.1496577685,0.220831342523,0.160136256319,-0.041693090364,-0.349405755488,-0.256927503356,0.479438383508,0.422987013725,0.439928692993,-0.638310585011,-0.468879167923,0.42715039305,0.132766642851,-0.525443809887,0.869942742707
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.009349625022,0.02013164538,-0.007221589608,-0.014723506219,-0.000218929619,0.007085848491,0.019593056252,-0.004619958575,-0.004950685603,-0.004292284881,-0.006721900264,-0.002768861564,-0.00720446184,0.008464308878,0.000894856743
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,-0.023065849843,-0.022607524956,-0.015252748157,-0.001889663573,-0.005201057714,-0.019297302045,0.064563036341,0.048674120014,-0.034682337025,-0.075873663,0.03230333524,0.087303437172,0.06426827782,-0.011244900325,0.028166524056
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.680463826425,-0.400100959228,-0.296639552658,-0.249526695113,-0.075217116793,-0.109477746152,0.148846931108,0.263461831209,0.340446838235,-0.66589751913,-0.268860349108,0.330444498575,-0.070383446815,0.113950836818,0.317215158266
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,-0.008988272187,0.036064033741,0.307926586294,0.35257948335,-2.07095290034,-0.54525588728,0.126248885295,-1.610456083987,1.315649288536,-1.288845620978,-0.828422524743,0.207207463372,-0.639623680791,-0.548561992784,0.903706248976
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,-0.042727695253,-0.022855408013,-0.017593458354,-0.013909452082,0.023889955086,-0.099405300363,0.095772982444,0.166787335141,0.17022953863,-0.024776579782,0.054871504581,0.198378880187,0.067530104726,-0.027777637265,0.129962257188
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,-0.01584182973,-0.197465413453,0.271443185992,-0.103090992944,-0.041351071484,0.012827882305,0.303159862856,0.163781878219,0.258182231861,-0.350948901972,-0.167142273999,-0.048377263937,-0.084916428848,-0.121899872253,0.285772996242
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.017773093619,0.022442269585,-0.019860838032,0.007943640181,0.001402332967,-0.069899938203,0.036417065418,0.024000188027,-0.004280598985,-0.04210513016,-0.021973033716,0.006218590727,0.051756539176,-0.081419487849,0.016081004942
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,-0.012030923786,-0.082459479162,0.237432490823,-0.151799055233,-0.279410405967,0.132205474196,0.162053155677,-0.214933637307,-0.112088050483,-0.087041279028,0.129520305652,0.143439349498,-0.107603978146,0.08857361974,0.44573441768
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.558287092823,0.106132311064,-0.192325421371,-0.394589966662,-0.387890032362,-0.612384978248,1.160873017301,0.223176910167,-0.089029727429,-0.404859291581,-0.073373957918,0.900389038019,-0.530488641036,-0.886779311935,-0.057033083646
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,0.69997991607,0.401071834533,0.332932293608,-0.186591787792,0.065936276037,-0.858728399951,1.471258618413,1.117880944226,0.498513845795,0.031398034381,0.480622133482,0.713030486236,-0.958698735609,-1.563496722248,1.653299014862
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,-0.208649377887,-0.228728188467,-0.140210887429,-0.249523756289,-0.226024122435,-0.058079916905,0.060119453087,-0.0749190863,0.252946988928,-0.201244396561,-0.054141680367,-0.099627140692,-0.210517945434,-0.339389252043,-0.05488344623
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,-0.071329227596,0.042748023302,-0.099169262005,-0.00171627298,-0.002553192723,-0.01435046132,0.062065978495,-0.016086025119,-0.016669552017,-0.008124049513,0.019229145257,0.097847158258,-0.135868101645,-0.058687760034,0.078136513335
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,-0.001815873908,0.004810111693,-0.007467980155,-0.003802837734,-0.007931760939,0.005849908846,0.029735305642,0.021742990525,-0.006156229563,-0.030019425689,-0.014258196646,0.016895243106,-0.021074790726,-0.01100611507,0.021334573497
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.752057236346,0.092613831515,-0.075055253814,-0.084720406641,0.286593664289,-0.598351977735,0.10472241155,0.229942293054,-0.153593643932,0.003530655239,-1.017459525139,1.759225699211,-1.912174917193,-0.114246176475,-0.164472027752
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,-0.090915158545,-0.007790610349,-0.022277811971,-0.030778299527,0.029759635692,0.02631226123,0.079587984145,0.039906134116,-0.01739165449,-0.094146870298,-0.085289199579,-0.025023505333,0.065781184548,-0.06879528849,0.134129449844
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.037659645834,-0.025502444938,0.139069864538,0.139761633781,-0.117097761276,-0.243591067331,0.131501882313,0.30912738949,-0.13676498459,-1.119312176403,-0.355505831452,0.094666533908,0.149508468707,0.349757559132,0.230225837077
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.148622295251,0.021332697808,-0.682551680344,0.06646443446,-0.015351699931,-0.285791779614,0.144173959337,0.186409739841,-0.485987203732,-0.572098991071,0.088311862093,0.29686151487,0.255502714094,0.278612121035,0.436805662574
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.014287101568,-0.001472543396,0.010773719996,0.006418390735,-0.083373724369,-0.014205600563,0.033487446369,0.035938185824,-0.028409836725,-0.007613344365,-0.003417331402,0.032840513801,-0.011501116949,-0.027557703478,0.041860143665
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,-0.063677049923,-0.041983717211,-0.177043341007,-0.041228756236,-0.19666980239,-0.139445429874,0.056672071388,-0.00552966816,0.081254886813,-0.127685143015,0.101877822039,0.016843367479,-0.327081357225,-0.271470556788,0.173073879472
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,-0.000343133364,-0.017803315241,-0.03900597019,-0.006353736616,0.003349031475,0.03424261711,-0.063920748496,0.004697578847,0.061889689546,-0.053163520231,0.015783623221,0.036465323202,-0.083597174181,-0.015973476739,0.048233108663
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.037498707177,0.283743472081,-0.469837441197,0.02095087342,-0.007786794029,0.176092119113,0.270934053325,0.018815153874,-0.193196068997,0.121329373174,0.252218477671,0.080280774235,-0.073802616021,-0.114239892652,0.023299295867
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,-0.009959977289,-0.012904673885,0.045332927454,0.05798298956,-0.025357375237,-0.021313024061,0.054728822959,0.017362102387,-0.028663796493,-0.063531129929,-0.013024073299,0.049132702748,0.104151524992,0.041900528284,0.144511108887
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.142418565495,-0.023787920464,0.229498128561,0.024257049966,0.10848850192,-0.115324572853,0.156580601079,0.001893934631,0.2006710535,0.400469588955,-0.078310451308,0.596401108958,0.339829109318,-0.260128257215,-0.066140149689
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.026746182915,-0.058470891462,0.006778673267,-0.023795654661,-0.010153600725,-0.005292040826,-0.0127376166,0.026695163863,0.031689895418,-0.034860792404,0.018928445152,0.074687933253,0.028085600505,-0.01333741321,0.101422600984
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,-0.083244761401,0.21314401678,0.090378399269,0.476797679129,-0.265058681866,-0.57686327148,-0.150881934943,0.297515396835,0.272238752045,-0.677097607739,-0.166537741497,0.063129395223,0.072574135758,-0.688267076028,0.156147548603
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.078522881924,0.143966938066,0.152577346319,0.244031094987,-0.094053939584,-0.360080690523,-0.03034154672,0.243007337196,-0.126912569485,-0.58957219204,-0.120587006698,0.103945786598,-0.008336116073,-0.012668186116,0.001509038862
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,-0.026160123275,0.009156918149,-0.010547861994,-0.005848258957,-0.016168248241,0.035931631887,0.055738132429,0.021059932133,-0.008353134546,-0.037653434424,-0.015755432586,-0.042103555358,-0.031002484677,-0.0027397466,-0.014859244813
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,26402.894999999993,23006.591000000004,23910.242000000002,25140.097,26192.99500000001,25851.368,24510.463000000003,26681.712000000003,28660.679,31991.039,31925.496000000003,31576.129,37294.452000000005,38650.568999999996,39684.316999999995,43996.111000000004
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Aguascalientes<C1>,473.949,418.455,474.569,550.099,661.334,636.699,536.947,581.91,633.137,702.882,785.501,701.479,807.234,909.349,1028.552,1071.316
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California<C1>,1738.307,1822.665,1828.196,1900.992,1814.667,1808.114,1635.059,1780.862,1709.04,2337.945,2488.468,2532.949,3481.628,3956.89,3957.219,4086.32
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Baja California Sur<C1>,30.618,24.494,24.279,29.951,27.898,29.137,26.395,31.185,43.675,49.466,56.892,57.475,82.309,70.581,89.909,89.469
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Campeche<C1>,28.453,21.906,22.043,23.493,24.327,23.91,24.543,28.472,31.577,32.403,32.323,27.757,29.504,29.98,29.242,31.726
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1333.342,1016.988,1092.914,1191.398,1248.395,1193.17,1141.089,1296.182,1497.593,1720.729,1643.548,1503.276,1751.487,1924.735,2109.621,2515.802
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Colima<C1>,40.369,32.432,37.915,38.7,36.763,37.606,39.87,45.986,47.568,48.909,51.365,49.551,52.337,53.219,65.538,71.626
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chiapas<C1>,207.558,154.972,155.72,160.991,169.716,169.767,164.971,185.836,212.506,215.506,206.634,218.152,263.008,305.312,352.98,397.51
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Chihuahua<C1>,1066.259,1169.814,1120.834,1096.5,1089.352,1108.975,1101.355,1171.512,1334.538,1586.237,1406.752,1397.201,1786.009,1934.614,2263.642,2531.209
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Ciudad de México<C1>,3372.22,3181.259,3292.69,3548.492,3806.892,3339.392,3072.952,3236.464,2857.26,3320.48,3050.405,2820.3,3086.698,3042.85,3077.835,3494.415
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,298.817,265.461,267.846,286.955,295.502,343.326,277.988,299.149,357.525,425.072,429.418,453.902,630.084,708.963,716.441,791.902
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,974.674,733.102,716.113,826.504,845.173,862.509,865.368,964.692,1070.741,1210.147,1190.033,1145.736,1219.216,1263.089,1401.606,1734.321
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,103.169,86.592,93.967,95.652,102.336,106.657,90.393,101.7,116.015,121.7,117.937,111.102,120.783,148.625,130.625,138.523
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,585.135,475.275,464.17,543.608,530.042,474.272,520.196,586.867,557.785,563.344,577.031,623.35,718.773,727.902,826.436,1023.481
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,2494.226,2315.251,2433.831,2509.605,2511.69,2489.726,2406.282,2765.782,3046.028,3225.271,3365.358,3328.743,3814.125,3875.137,3927.089,4178.37
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,3032.211,2752.599,2909.738,3130.35,3211.249,3303.927,3168.947,3642.546,4181.123,4769.62,5102.974,5331.785,5892.984,5865.498,5055.142,5970.903
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,780.467,661.603,634.279,626.527,594.636,560.645,552.436,579.201,606.27,718.847,712.313,695.558,710.551,682.532,592.264,631.774
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,305.904,201.124,217.749,207.182,216.632,220.327,219.164,242.121,252.077,262.385,280.72,289.206,344.698,314.983,400.834,427.517
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,51.872,40.645,42.862,44.039,45.093,44.553,46.21,54.588,64.507,66.345,61.61,57.369,67.233,63.869,61.96,75.345
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,2587.777,2291.792,2428.83,2515.032,2601.062,2745.821,2622.271,2745.834,2962.765,3131.542,3374.522,3177.483,4078.351,3623.154,3489.343,3602.144
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,300.316,198.964,203.074,211.493,212.837,227.313,235.507,261.489,290.361,302.162,295.748,269.726,281.508,324.991,321.558,387.001
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,1117.565,884.552,911.526,1007.09,1098.508,1097.689,1036.25,1095.441,1253.968,1290.039,1013.788,903.959,1000.787,1125.895,1584.247,1759.903
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,1054.883,803.969,842.88,722.515,780.034,798.7,721.36,775.884,875.637,779.203,648.541,681.791,834.012,986.436,1450.134,1649.865
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,87.531,75.859,77.648,85.888,91.357,72.42,69.187,79.482,94.883,91.908,97.046,96.349,113.646,117.692,125.18,156.695
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,831.763,652.59,668.031,662.205,685.918,653.556,615.404,645.286,682.842,747.761,758.326,799.174,868.325,801.221,891.318,1082.063
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,301.492,234.949,239.821,242.88,251.685,258.475,272.61,265.453,283.132,319.724,326.51,334.118,370.744,365.195,412.365,456.147
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,654.144,493.487,580.075,499.683,534.811,543.345,590.291,673.062,715.548,724.767,788.457,903.931,1066.677,1119.517,1263.258,1291.815
